File,AFSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFC_Dup,NOFC_NonDup,NOFL,NONEST,Smelly
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\stream_out\mosaic_bridge.c,0.99423075,-0.005769231,1.0,0.0,520,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\hw\mmal\codec.c,0.9941973,-0.0058027077,1.0,0.0,517,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\lua\vlc.c,0.9940945,-0.005905512,1.0,0.0,508,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\clock\clock.c,0.9940711,-0.0059288535,1.0,0.0,506,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\stream_out\bridge.c,0.9940358,-0.005964215,1.0,0.0,503,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\packetizer\av1_obu.c,0.99387753,-0.006122449,1.0,0.0,490,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\codec\avcodec\audio.c,0.99382716,-0.0061728396,1.0,0.0,486,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\video_output\vout_intf.c,0.99380165,-0.006198347,1.0,0.0,484,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\mpeg\ts_psi.c,0.99378884,-0.0062111802,1.0,0.0,1932,6,6,2,2,2,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access\dv.c,0.99368423,-0.0063157897,1.0,0.0,475,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access\imem.c,0.993617,-0.0063829785,1.0,0.0,470,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\audio_filter\converter\tospdif.c,0.993617,-0.0063829785,1.0,0.0,470,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\hw\vaapi\vlc_vaapi.c,0.9936034,-0.0063965884,1.0,0.0,469,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\misc\keystore.c,0.99358976,-0.0064102565,1.0,0.0,468,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\audio_filter\channel_mixer\mono.c,0.993576,-0.006423983,1.0,0.0,467,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\mp4\meta.c,0.9935205,-0.0064794817,1.0,0.0,463,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\misc\es_format.c,0.99347824,-0.006521739,1.0,0.0,460,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\packetizer\mpegaudio.c,0.99343544,-0.0065645515,1.0,0.0,457,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\audio_output\common.c,0.9934211,-0.0065789474,1.0,0.0,456,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\misc\text_style.c,0.99336284,-0.006637168,1.0,0.0,452,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\hw\d3d9\dxva2_deinterlace.c,0.9933185,-0.0066815144,1.0,0.0,449,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\packetizer\flac.c,0.9933185,-0.0066815144,1.0,0.0,449,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\input\demux.c,0.9933185,-0.0066815144,1.0,0.0,449,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\misc\addons.c,0.9932584,-0.006741573,1.0,0.0,445,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\keystore\file_crypt_android.c,0.9932432,-0.006756757,1.0,0.0,444,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\xiph_metadata.c,0.993228,-0.006772009,1.0,0.0,443,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\hw\mmal\deinterlace.c,0.99319726,-0.006802721,1.0,0.0,441,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\services_discovery\avahi.c,0.9931507,-0.006849315,1.0,0.0,438,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\misc\addons\vorepository.c,0.99313504,-0.0068649887,1.0,0.0,437,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\hw\d3d9\d3d9_filters.c,0.9930556,-0.0069444445,1.0,0.0,432,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\hw\d3d9\dxa9.c,0.9930556,-0.0069444445,1.0,0.0,432,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\codec\scte27.c,0.9930394,-0.006960557,1.0,0.0,431,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_filter\mirror.c,0.9930233,-0.006976744,1.0,0.0,430,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\stream_filter\prefetch.c,0.9929907,-0.0070093456,1.0,0.0,428,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\spu\audiobargraph_v.c,0.9929578,-0.0070422534,1.0,0.0,426,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\codec\ttml\ttml.c,0.9929245,-0.007075472,1.0,0.0,424,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\playlist\m3u.c,0.9929245,-0.007075472,1.0,0.0,424,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_chroma\chain.c,0.9929245,-0.007075472,1.0,0.0,424,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\mjpeg.c,0.9928058,-0.007194245,1.0,0.0,417,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\misc\filter_chain.c,0.9927711,-0.0072289156,1.0,0.0,415,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\audio_output\dec.c,0.99268293,-0.007317073,1.0,0.0,410,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_output\opengl\interop_dxva2.c,0.99264705,-0.007352941,1.0,0.0,408,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\lib\audio.c,0.9926108,-0.0073891627,1.0,0.0,406,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_filter\adjust.c,0.9926108,-0.0073891627,1.0,0.0,406,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access\dvb\access.c,0.9925926,-0.0074074073,1.0,0.0,405,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\player\timer.c,0.9925926,-0.0074074073,1.0,0.0,405,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\misc\picture.c,0.99255586,-0.007444169,1.0,0.0,403,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\audio_output\opensles_android.c,0.9925373,-0.0074626864,1.0,0.0,402,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\audio_filter\equalizer.c,0.99248123,-0.007518797,1.0,0.0,399,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access\http\h2frame_test.c,0.99240506,-0.0075949365,1.0,0.0,395,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_filter\motiondetect.c,0.9923858,-0.007614213,1.0,0.0,394,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\audio_filter\resampler\bandlimited.c,0.99236643,-0.007633588,1.0,0.0,393,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\voc.c,0.99236643,-0.007633588,1.0,0.0,393,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\audio_filter\channel_mixer\headphone.c,0.99228793,-0.0077120825,1.0,0.0,389,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\codec\stl.c,0.99224806,-0.007751938,1.0,0.0,387,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\mpeg\h26x.c,0.99224806,-0.007751938,1.0,0.0,387,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\config\core.c,0.99220777,-0.007792208,1.0,0.0,385,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\network\http_auth.c,0.9921466,-0.007853403,1.0,0.0,382,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access\screen\wayland.c,0.992,-0.008,1.0,0.0,375,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\codec\cea708.c,0.9919625,-0.008037508,1.0,0.0,1493,6,6,2,2,2,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\preparser\fetcher.c,0.9918478,-0.008152174,1.0,0.0,368,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access\rtp\session.c,0.9918033,-0.008196721,1.0,0.0,366,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\stream_out\transcode\encoder\video.c,0.9918033,-0.008196721,1.0,0.0,366,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\test\vector.c,0.9917355,-0.008264462,1.0,0.0,363,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access\jack.c,0.9917127,-0.008287293,1.0,0.0,362,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\config\chain.c,0.9917127,-0.008287293,1.0,0.0,362,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\stream_out\duplicate.c,0.9916434,-0.008356546,1.0,0.0,359,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\playlist\control.c,0.9916434,-0.008356546,1.0,0.0,359,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\packetizer\dts_header.c,0.9916201,-0.008379889,1.0,0.0,358,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access\dvb\scan_list.c,0.9915014,-0.008498584,1.0,0.0,353,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\lua\services_discovery.c,0.991453,-0.008547009,1.0,0.0,351,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\dmxmus.c,0.99130434,-0.008695652,1.0,0.0,345,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\hw\vaapi\chroma.c,0.99122804,-0.00877193,1.0,0.0,342,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\packetizer\mlp.c,0.99120235,-0.008797654,1.0,0.0,341,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\playlist\sort.c,0.99120235,-0.008797654,1.0,0.0,341,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\codec\dav1d.c,0.99104476,-0.0089552235,1.0,0.0,335,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\pva.c,0.99101794,-0.008982036,1.0,0.0,334,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\control\dbus\dbus_root.c,0.990991,-0.009009009,1.0,0.0,333,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\text_renderer\freetype\fonts\android.c,0.990991,-0.009009009,1.0,0.0,333,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\hw\d3d11\d3d11_deinterlace.c,0.9909639,-0.009036144,1.0,0.0,332,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\audio_output\jack.c,0.99088144,-0.009118541,1.0,0.0,329,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_filter\vhs.c,0.9907975,-0.009202454,1.0,0.0,326,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\android\specific.c,0.9907975,-0.009202454,1.0,0.0,326,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\control\gestures.c,0.9907692,-0.009230769,1.0,0.0,325,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access_output\shout.c,0.9907407,-0.009259259,1.0,0.0,324,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\control\dbus\dbus_tracklist.c,0.9907407,-0.009259259,1.0,0.0,324,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\audio_output\amem.c,0.99068326,-0.00931677,1.0,0.0,322,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\playlist\ram.c,0.99068326,-0.00931677,1.0,0.0,322,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\mp4\attachments.c,0.99065423,-0.009345794,1.0,0.0,321,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\playlist\itml.c,0.990625,-0.009375,1.0,0.0,320,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\misc\medialibrary.c,0.990566,-0.009433962,1.0,0.0,318,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access_output\http.c,0.9905363,-0.009463723,1.0,0.0,317,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_filter\extract.c,0.9905363,-0.009463723,1.0,0.0,317,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_output\win32\win32touch.c,0.99050635,-0.00949367,1.0,0.0,316,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\control\globalhotkeys\xcb.c,0.9904762,-0.00952381,1.0,0.0,315,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\hw\mmal\mmal_cma.c,0.9904762,-0.00952381,1.0,0.0,315,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\mux\mpeg\pes.c,0.99038464,-0.009615385,1.0,0.0,312,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access\unc.c,0.9903226,-0.009677419,1.0,0.0,310,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\visualization\visual\visual.c,0.9903226,-0.009677419,1.0,0.0,310,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\audio_filter\resampler\soxr.c,0.99029124,-0.009708738,1.0,0.0,309,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\stream_out\es.c,0.99025977,-0.0097402595,1.0,0.0,308,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\lua\extension_thread.c,0.990228,-0.009771987,1.0,0.0,307,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_filter\posterize.c,0.99019605,-0.009803922,1.0,0.0,306,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access\pulse.c,0.9901639,-0.009836066,1.0,0.0,305,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\codec\cdg.c,0.9901639,-0.009836066,1.0,0.0,305,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\codec\mpg123.c,0.9901639,-0.009836066,1.0,0.0,305,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\misc\fingerprinter.c,0.9901639,-0.009836066,1.0,0.0,305,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access\http\file_test.c,0.99013156,-0.009868421,1.0,0.0,304,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\packetizer\dts.c,0.99013156,-0.009868421,1.0,0.0,304,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\playlist\podcast.c,0.9900332,-0.009966778,1.0,0.0,301,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\codec\webvtt\css_test.c,0.99,-0.01,1.0,0.0,300,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\rawvid.c,0.99,-0.01,1.0,0.0,300,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\spu\marq.c,0.9899666,-0.0100334445,1.0,0.0,299,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access\http\h1conn.c,0.9899329,-0.010067114,1.0,0.0,298,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_filter\erase.c,0.9899329,-0.010067114,1.0,0.0,298,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_filter\magnify.c,0.989899,-0.01010101,1.0,0.0,297,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\playlist\content.c,0.989899,-0.01010101,1.0,0.0,297,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\packetizer\h264_slice.c,0.9898305,-0.010169491,1.0,0.0,295,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_filter\transform.c,0.9898305,-0.010169491,1.0,0.0,295,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\audio_output\kai.c,0.9897959,-0.010204081,1.0,0.0,294,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\video_output\window.c,0.9897959,-0.010204081,1.0,0.0,294,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\spu\dynamicoverlay\dynamicoverlay.c,0.9897611,-0.010238908,1.0,0.0,293,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\arm_neon\chroma_yuv.c,0.989726,-0.0102739725,1.0,0.0,292,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\services_discovery\podcast.c,0.989726,-0.0102739725,1.0,0.0,292,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\audio_filter\chorus_flanger.c,0.9896907,-0.010309278,1.0,0.0,291,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\codec\opus_header.c,0.9896907,-0.010309278,1.0,0.0,291,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access\http\message_test.c,0.9896552,-0.010344828,1.0,0.0,290,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access\samba.c,0.9896552,-0.010344828,1.0,0.0,290,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\stream_out\smem.c,0.9896552,-0.010344828,1.0,0.0,290,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_output\wayland\shm.c,0.9894737,-0.010526316,1.0,0.0,285,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\misc\httpcookies.c,0.9894737,-0.010526316,1.0,0.0,285,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\audio_filter\channel_mixer\remap.c,0.9893993,-0.010600707,1.0,0.0,283,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\misc\webservices\musicbrainz.c,0.98932385,-0.010676157,1.0,0.0,281,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\preparser\art.c,0.98932385,-0.010676157,1.0,0.0,281,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\misc\background_worker.c,0.9892857,-0.010714286,1.0,0.0,280,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\stl.c,0.9892473,-0.010752688,1.0,0.0,279,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\gme.c,0.98913044,-0.010869565,1.0,0.0,276,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access\http\resource.c,0.9890909,-0.010909091,1.0,0.0,275,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\keystore\secret.c,0.989011,-0.010989011,1.0,0.0,273,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\mp4\mp4.c,0.98895437,-0.011045655,1.0,0.0,4074,15,15,3,3,3,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\stream_filter\aribcam.c,0.9888476,-0.0111524165,1.0,0.0,269,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\test\modules\keystore\test.c,0.9888476,-0.0111524165,1.0,0.0,269,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\playlist\sgimb.c,0.9887218,-0.011278195,1.0,0.0,266,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\control\ntservice.c,0.9886364,-0.011363637,1.0,0.0,264,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\test\src\misc\keystore.c,0.9886364,-0.011363637,1.0,0.0,264,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\codec\cc.c,0.9885714,-0.011428571,1.0,0.0,1050,6,6,2,2,2,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\codec\aes3.c,0.9885057,-0.011494253,1.0,0.0,261,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\stream_out\cycle.c,0.98846155,-0.011538462,1.0,0.0,260,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\lib\media_discoverer.c,0.98841697,-0.011583012,1.0,0.0,259,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_filter\adjust_sat_hue.c,0.98841697,-0.011583012,1.0,0.0,259,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\test\src\interface\dialog.c,0.98841697,-0.011583012,1.0,0.0,259,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\stream_out\transcode\audio.c,0.98832685,-0.0116731515,1.0,0.0,257,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\lib\media_list.c,0.9882353,-0.011764706,1.0,0.0,255,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\playlist\wpl.c,0.988189,-0.011811024,1.0,0.0,254,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_output\xcb\x11.c,0.9881423,-0.011857707,1.0,0.0,253,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\preparser\preparser.c,0.9881423,-0.011857707,1.0,0.0,253,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\packetizer\a52.c,0.9880952,-0.011904762,1.0,0.0,252,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\player\medialib.c,0.9880952,-0.011904762,1.0,0.0,252,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\audio_output\sndio.c,0.98804784,-0.011952192,1.0,0.0,251,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\codec\oggspots.c,0.98804784,-0.011952192,1.0,0.0,251,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\nsc.c,0.98804784,-0.011952192,1.0,0.0,251,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\playlist\dvb.c,0.98804784,-0.011952192,1.0,0.0,251,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\codec\twolame.c,0.988,-0.012,1.0,0.0,250,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_output\splitter.c,0.988,-0.012,1.0,0.0,250,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\player\osd.c,0.988,-0.012,1.0,0.0,250,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\misc\subpicture.c,0.9879518,-0.012048192,1.0,0.0,249,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\audio_output\winstore.c,0.98790324,-0.012096774,1.0,0.0,248,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\xiph_test.c,0.98790324,-0.012096774,1.0,0.0,248,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\input\access.c,0.98790324,-0.012096774,1.0,0.0,248,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\video_output\video_widgets.c,0.98785424,-0.012145749,1.0,0.0,247,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access\screen\win32.c,0.9878049,-0.0121951215,1.0,0.0,246,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_filter\puzzle_bezier.c,0.9878049,-0.0121951215,1.0,0.0,246,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\input\decoder_helpers.c,0.9878049,-0.0121951215,1.0,0.0,246,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\mpeg\ts_sl.c,0.9877551,-0.012244898,1.0,0.0,245,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_filter\canvas.c,0.98770493,-0.012295082,1.0,0.0,244,3,3,1,1,1,0,true
