Name,LGSmell,SSSmell,ConstantsSmell,LOFCSmell,CUSmell,NOFC,MAXNOFC,LOFC,ProjectLOC,NOCU,Smelly
ENABLE_VP9_DECODER,2.1273598E-4,7.9360214E-4,2.060581E-4,6.677878E-6,5.8754405E-4,1,4853,6,898489,1,true
ENABLE_VP8_ENCODER,2.1273598E-4,7.9360214E-4,2.060581E-4,6.677878E-6,5.8754405E-4,1,4853,6,898489,1,true
ENABLE_VP9_ENCODER,2.1273598E-4,7.9360214E-4,2.060581E-4,6.677878E-6,5.8754405E-4,1,4853,6,898489,1,true
VK_MEDIA_NEXT_TRACK,2.1273598E-4,7.9360214E-4,2.060581E-4,6.677878E-6,5.8754405E-4,1,4853,6,898489,1,true
MODULE_NAME_IS_glwin32,2.1273598E-4,7.9360214E-4,2.060581E-4,6.677878E-6,5.8754405E-4,1,4853,6,898489,1,true
IP_MULTICAST_TTL,2.1273598E-4,7.9360214E-4,2.060581E-4,6.677878E-6,5.8754405E-4,1,4853,6,898489,1,true
IPV6_MULTICAST_HOPS,2.1273598E-4,7.9360214E-4,2.060581E-4,6.677878E-6,5.8754405E-4,1,4853,6,898489,1,true
IPV6_TCLASS,2.1273598E-4,7.9360214E-4,2.060581E-4,6.677878E-6,5.8754405E-4,1,4853,6,898489,1,true
HAVE_MKOSTEMP,2.1273598E-4,7.9360214E-4,2.060581E-4,6.677878E-6,5.8754405E-4,1,4853,6,898489,1,true
VLC_H2_MAX_HEADER_TABLE,2.11623E-4,7.9360214E-4,2.060581E-4,5.5648984E-6,5.8754405E-4,1,4853,5,898489,1,true
VLC_H2_DEFAULT_MAX_HEADER_TABLE,2.11623E-4,7.9360214E-4,2.060581E-4,5.5648984E-6,5.8754405E-4,1,4853,5,898489,1,true
FLUIDSYNTH_VERSION_MAJOR,2.11623E-4,7.9360214E-4,2.060581E-4,5.5648984E-6,5.8754405E-4,1,4853,5,898489,1,true
LOL,2.11623E-4,7.9360214E-4,2.060581E-4,5.5648984E-6,5.8754405E-4,1,4853,5,898489,1,true
UNTESTED,2.11623E-4,7.9360214E-4,2.060581E-4,5.5648984E-6,5.8754405E-4,1,4853,5,898489,1,true
CAN_COMPILE_SVE,2.11623E-4,7.9360214E-4,2.060581E-4,5.5648984E-6,5.8754405E-4,1,4853,5,898489,1,true
CAN_COMPILE_ARM64,2.11623E-4,7.9360214E-4,2.060581E-4,5.5648984E-6,5.8754405E-4,1,4853,5,898489,1,true
HAVE_SSE2,2.11623E-4,7.9360214E-4,2.060581E-4,5.5648984E-6,5.8754405E-4,1,4853,5,898489,1,true
HAVE_6REGS,2.11623E-4,7.9360214E-4,2.060581E-4,5.5648984E-6,5.8754405E-4,1,4853,5,898489,1,true
HAVE_SSSE3,2.11623E-4,7.9360214E-4,2.060581E-4,5.5648984E-6,5.8754405E-4,1,4853,5,898489,1,true
HAVE_MMX2,2.11623E-4,7.9360214E-4,2.060581E-4,5.5648984E-6,5.8754405E-4,1,4853,5,898489,1,true
GL_OES_EGL_image,2.11623E-4,7.9360214E-4,2.060581E-4,5.5648984E-6,5.8754405E-4,1,4853,5,898489,1,true
LLONG_MAX,2.11623E-4,7.9360214E-4,2.060581E-4,5.5648984E-6,5.8754405E-4,1,4853,5,898489,1,true
TIOCGWINSZ,2.11623E-4,7.9360214E-4,2.060581E-4,5.5648984E-6,5.8754405E-4,1,4853,5,898489,1,true
WIOCGETD,2.11623E-4,7.9360214E-4,2.060581E-4,5.5648984E-6,5.8754405E-4,1,4853,5,898489,1,true
HAVE_MEMFD_CREATE,2.11623E-4,7.9360214E-4,2.060581E-4,5.5648984E-6,5.8754405E-4,1,4853,5,898489,1,true
FUTEX_PRIVATE_FLAG,2.11623E-4,7.9360214E-4,2.060581E-4,5.5648984E-6,5.8754405E-4,1,4853,5,898489,1,true
IPV6_PROTECTION_LEVEL,2.11623E-4,7.9360214E-4,2.060581E-4,5.5648984E-6,5.8754405E-4,1,4853,5,898489,1,true
DEBUG_MEDIA_LIST_PLAYER,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
HAVE_SYS_MOUNT_H,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
AUDIOTRACK_NATIVE_SAMPLERATE,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
FF_THREAD_FRAME,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
AV_PIX_FMT_YUV420P12,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
AV_PIX_FMT_YUV422P12,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
AV_PIX_FMT_YUV444P12,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
AV_PIX_FMT_GRAY10,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
AV_PIX_FMT_GRAY12,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
AV_PIX_FMT_GBRP12,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
AV_PIX_FMT_GBRP14,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
AV_PIX_FMT_GBRAP10,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
AV_PIX_FMT_GBRAP12,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
LOADER,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
MPEG2_ACCEL_ARM_NEON,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
X264_BUILD,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
VK_VOLUME_DOWN,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
VK_PAGEUP,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
AVSEEK_SIZE,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
AVFMT_ALLOW_FLUSH,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
S_ISCHR,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
S_ISBLK,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
S_ISFIFO,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
S_ISLNK,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
LONG_MAX,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
"__unix__",2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
LIBVLC_USE_PTHREAD,2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
"__MMX__",2.1051003E-4,7.9360214E-4,2.060581E-4,4.451919E-6,5.8754405E-4,1,4853,4,898489,1,true
"_WIN32_IE",2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
PROCESS_DEP_ENABLE,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
ENOTSUP,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
ELOOP,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
EAI_BADFLAGS,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
