File,AFSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFC_Dup,NOFC_NonDup,NOFL,NONEST,Smelly
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\curl_sasl.c,-11.871795,-14.871795,1.6,1.4,468,464,1622,24,9,15,21,true
D:\Pesquisa\Projects\curl-analysis\source\curl\tests\libtest\lib518.c,-12.228069,-14.561403,1.6666666,0.6666667,342,332,798,25,15,15,10,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\doh.c,-12.456998,-14.923664,1.2666667,1.2,786,782,921,19,8,15,18,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\hostip.c,-12.526184,-14.282282,1.2439024,0.5121951,666,232,338,51,24,41,21,true
D:\Pesquisa\Projects\curl-analysis\source\curl\tests\libtest\lib537.c,-13.003985,-15.628985,1.875,0.75,345,337,823,30,15,16,12,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\content_encoding.c,-13.054145,-15.679145,1.1875,1.4375,748,733,1458,19,10,16,23,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\transfer.c,-13.265089,-14.765089,1.4761904,0.023809524,1226,431,635,62,26,42,1,true
D:\Pesquisa\Projects\curl-analysis\source\curl\tests\server\util.c,-13.31658,-16.351063,2.310345,0.7241379,376,212,612,67,20,29,21,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\pop3.c,-13.619197,-15.931697,1.1875,1.125,937,933,1089,19,13,16,18,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\system_win32.c,-13.628018,-17.73913,1.9444444,2.1666667,276,272,1137,35,13,18,39,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\telnet.c,-13.763867,-15.951367,1.125,1.0625,1316,1312,1787,18,10,16,17,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\mime.c,-14.300363,-16.888597,1.5294118,1.0588236,1526,1516,6352,26,11,17,18,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\memdebug.c,-14.730157,-17.785713,1.3888888,1.6666666,336,332,460,25,9,18,30,true
D:\Pesquisa\Projects\curl-analysis\source\curl\tests\libtest\lib557.c,-14.743726,-17.44743,2.7037036,0.0,1303,842,3034,73,8,27,0,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\file.c,-15.087804,-17.810026,1.3888888,1.3333334,379,375,475,25,16,18,24,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\if2ip.c,-15.732748,-17.522223,1.3684211,0.42105263,180,166,352,26,14,19,8,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\socks.c,-15.790913,-18.896175,1.5789474,1.5263158,732,728,981,30,10,19,29,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\vauth\ntlm.c,-15.806105,-18.858736,1.5789474,1.4736842,538,534,1341,30,9,19,28,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\curl_ntlm_core.c,-15.807852,-33.690205,5.852941,12.029411,439,435,3624,199,16,34,409,true
D:\Pesquisa\Projects\curl-analysis\source\curl\src\tool_main.c,-16.073206,-18.373205,1.25,1.05,209,192,316,25,16,20,21,true
D:\Pesquisa\Projects\curl-analysis\source\curl\tests\server\tftpd.c,-16.777548,-17.998137,1.2058823,0.014705882,1073,284,372,82,25,68,1,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\select.c,-16.935902,-18.975903,1.84,0.2,332,252,468,46,13,25,5,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\curl_addrinfo.c,-18.63853,-20.70103,1.65625,0.40625,388,251,418,53,23,32,13,true
D:\Pesquisa\Projects\curl-analysis\source\curl\src\tool_doswin.c,-19.01475,-22.797358,1.7391304,2.0434783,454,450,1379,40,11,23,47,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\vssh\libssh.c,-19.69559,-22.956459,1.6521739,1.6086956,2113,2109,2498,38,16,23,37,true
D:\Pesquisa\Projects\curl-analysis\source\curl\tests\server\sockfilt.c,-20.999775,-22.090685,1.0909091,0.0,1213,609,627,48,18,44,0,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\asyn-ares.c,-22.827509,-25.789047,1.4230769,1.5384616,493,489,696,37,18,26,40,true
D:\Pesquisa\Projects\curl-analysis\source\curl\src\tool_getpass.c,-23.937967,-28.386244,1.7241379,2.724138,189,185,557,50,15,29,79,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\vquic\ngtcp2.c,-24.968122,-27.932407,1.4642857,1.5,1657,1653,2504,41,9,28,42,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\vtls\vtls.c,-27.50672,-36.80672,4.775,4.525,952,876,1622,191,18,40,181,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\connect.c,-28.873093,-30.704262,1.4675325,0.36363637,1126,449,801,113,48,77,28,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\asyn-thread.c,-30.020237,-32.686905,1.2727273,1.3939394,527,522,857,42,15,33,46,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\vtls\mbedtls.c,-33.049767,-35.827545,1.3055556,1.4722222,835,831,1117,47,16,36,53,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\strerror.c,-33.374264,-36.81016,2.0512822,1.3846154,748,706,1653,80,13,39,54,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\vtls\wolfssl.c,-33.888874,-36.807793,1.3243244,1.5945946,770,766,1116,49,18,37,59,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\url.c,-35.84151,-37.49245,1.4056604,0.24528302,2782,984,1286,149,60,106,26,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\setopt.c,-36.649086,-38.07964,1.2361112,0.19444445,1783,943,1158,89,32,72,14,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\vtls\nss.c,-38.764526,-41.907387,1.5714285,1.5714285,1814,1810,2161,66,19,42,66,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\ftp.c,-41.622013,-43.940197,1.1363636,1.1818181,2943,2939,3291,50,20,44,52,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\warnless.c,-50.742855,-53.6,2.6857142,0.17142858,350,268,798,188,15,70,12,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\vssh\libssh2.c,-57.310944,-59.910946,1.1833333,1.4166666,2695,2691,3526,71,32,60,85,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\http.c,-67.35845,-69.901306,1.1571429,1.3857143,2837,2833,3917,81,26,70,97,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\ldap.c,-69.21361,-72.65196,1.3835616,2.0547945,839,835,2910,101,18,73,150,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\vtls\gtls.c,-69.965744,-72.80136,1.2602739,1.5753424,1470,1466,2477,92,23,73,115,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\vtls\schannel.c,-70.215744,-72.832184,1.2191781,1.3972603,1740,1736,2253,89,57,73,102,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\vtls\sectransp.c,-84.05129,-88.73669,1.9550562,2.7303371,2704,2696,6495,174,30,89,243,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\version.c,-84.34286,-85.88207,1.3431373,0.19607843,424,357,518,137,57,102,20,true
D:\Pesquisa\Projects\curl-analysis\source\curl\CMake\CurlTests.c,-86.006775,-89.45122,1.7444445,1.7,492,489,1265,157,69,90,153,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\vtls\openssl.c,-228.00992,-231.70389,1.6077586,2.086207,3134,3130,6350,373,91,232,484,true
