"sep=,"
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\headers\tomcrypt_cipher.h.xml,LTC_ANUBIS;LTC_BLOWFISH;LTC_CAMELLIA;LTC_CAST5;LTC_CBC_MODE;LTC_CFB_MODE;LTC_CHACHA;LTC_CTR_MODE;LTC_DES;LTC_ECB_MODE;LTC_F8_MODE;LTC_IDEA;LTC_KASUMI;LTC_KHAZAD;LTC_KSEED;LTC_LRW_MODE;LTC_LRW_TABLES;LTC_MULTI2;LTC_NOEKEON;LTC_OFB_MODE;LTC_RABBIT;LTC_RC2;LTC_RC4_STREAM;LTC_RC5;LTC_RC6;LTC_RIJNDAEL;LTC_SAFER;LTC_SAFERP;LTC_SALSA20;LTC_SERPENT;LTC_SKIPJACK;LTC_SOBER128_STREAM;LTC_SOSEMANUK;LTC_TEA;LTC_TWOFISH;LTC_TWOFISH_SMALL;LTC_XSALSA20;LTC_XTEA;LTC_XTS_MODE
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\headers\tomcrypt_custom.h.xml,ENCRYPT_ONLY;GMP_DESC;LTC_BCRYPT;LTC_BCRYPT_DEFAULT_ROUNDS;LTC_BLAKE2B;LTC_BLAKE2BMAC;LTC_BLAKE2S;LTC_BLAKE2SMAC;LTC_BLOWFISH;LTC_CHACHA;LTC_CHACHA20POLY1305_MODE;LTC_CHACHA20_PRNG;LTC_CTR_MODE;LTC_DER;LTC_DER_MAX_RECURSION;LTC_EASY;LTC_EAX_MODE;LTC_ECC112;LTC_ECC128;LTC_ECC160;LTC_ECC192;LTC_ECC224;LTC_ECC256;LTC_ECC384;LTC_ECC521;LTC_ECC_SECP112R1;LTC_ECC_SECP128R1;LTC_ECC_SECP160R1;LTC_ECC_SECP192R1;LTC_ECC_SECP224R1;LTC_ECC_SECP256R1;LTC_ECC_SECP384R1;LTC_ECC_SECP512R1;LTC_FILE_READ_BUFSIZE;LTC_FORTUNA;LTC_FORTUNA_POOLS;LTC_FORTUNA_RESEED_RATELIMIT_STATIC;LTC_FORTUNA_RESEED_RATELIMIT_TIMED;LTC_FORTUNA_WD;LTC_GCM_TABLES;LTC_MDSA;LTC_MECC;LTC_MINIMAL;LTC_MPI;LTC_MRSA;LTC_NOTHING;LTC_NO_CIPHERS;LTC_NO_CURVES;LTC_NO_ECC_TIMING_RESISTANT;LTC_NO_FILE;LTC_NO_HASHES;LTC_NO_HKDF;LTC_NO_MACS;LTC_NO_MATH;LTC_NO_MISC;LTC_NO_MODES;LTC_NO_PK;LTC_NO_PKCS;LTC_NO_PRNGS;LTC_NO_PROTOTYPES;LTC_NO_RSA_BLINDING;LTC_NO_RSA_CRT_HARDENING;LTC_NO_TABLES;LTC_NO_TEST;LTC_OMAC;LTC_PELICAN;LTC_PKCS_8;LTC_PK_MAX_RETRIES;LTC_POLY1305;LTC_PTHREAD;LTC_RC4;LTC_RC4_STREAM;LTC_RIJNDAEL;LTC_RNG_GET_BYTES;LTC_SALSA20;LTC_SOBER128;LTC_SOBER128_STREAM;LTC_SPRNG;LTC_SSH;LTC_XSALSA20;LTC_YARROW;LTM_DESC;TFM_DESC;TOMCRYPT_CUSTOM_H_;XCALLOC;XCLOCK;XFREE;XMALLOC;XMEMCMP;XMEMCPY;XMEMMOVE;XMEMSET;XMEM_NEQ;XQSORT;XREALLOC;XSTRCMP;XSTRLEN;XSTRNCPY;_POSIX_C_SOURCE;_WIN32;__GLIBC_PREREQ;__GLIBC__;calloc;clock;free;malloc;memcmp;memcpy;memset;qsort;realloc;strcmp;strlen;strncpy
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\headers\tomcrypt_hash.h.xml,LTC_BLAKE2B;LTC_BLAKE2S;LTC_CHC_HASH;LTC_KECCAK;LTC_MD2;LTC_MD4;LTC_MD5;LTC_NO_FILE;LTC_RIPEMD128;LTC_RIPEMD160;LTC_RIPEMD256;LTC_RIPEMD320;LTC_SHA1;LTC_SHA224;LTC_SHA256;LTC_SHA3;LTC_SHA384;LTC_SHA512;LTC_SHA512_224;LTC_SHA512_256;LTC_TIGER;LTC_WHIRLPOOL
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\headers\tomcrypt_mac.h.xml,LRW_MODE;LTC_BLAKE2BMAC;LTC_BLAKE2SMAC;LTC_CCM_MODE;LTC_CHACHA20POLY1305_MODE;LTC_CTR_MODE;LTC_EAX_MODE;LTC_F9_MODE;LTC_FAST;LTC_GCM_MODE;LTC_GCM_TABLES;LTC_GCM_TABLES_SSE2;LTC_HMAC;LTC_LRW_TABLES;LTC_OCB3_MODE;LTC_OCB_MODE;LTC_OMAC;LTC_PELICAN;LTC_PMAC;LTC_POLY1305;LTC_XCBC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\headers\tomcrypt_macros.h.xml,ENDIAN_32BITWORD;ENDIAN_BIG;ENDIAN_LITTLE;ENDIAN_NEUTRAL;INTEL_CC;LTC_HAVE_BSWAP_BUILTIN;LTC_HAVE_ROTATE_BUILTIN;LTC_NO_ASM;LTC_NO_BSWAP;LTC_NO_ROLC;LTC_PPC32;LTC_UNUSED_PARAM;MAX;MIN;_MSC_VER;__CYGWIN__;__DJGPP__;__GNUC__;__MINGW32__;__STRICT_ANSI__;__i386__;__x86_64__
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\headers\tomcrypt_math.h.xml,GMP_DESC;LTC_MECC;LTC_MILLER_RABIN_REPS;LTC_MRSA;LTM_DESC;TFM_DESC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\headers\tomcrypt_misc.h.xml,GMP_DESC;LTC_ADLER32;LTC_BASE16;LTC_BASE32;LTC_BASE64;LTC_BASE64_URL;LTC_BCRYPT;LTC_CRC32;LTC_HKDF;LTC_PADDING;LTC_RNG_GET_BYTES;LTC_SSH;LTM_DESC;TFM_DESC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\headers\tomcrypt_pk.h.xml,LTC_CURVE25519;LTC_DER;LTC_MDH;LTC_MDSA;LTC_MECC;LTC_MRSA;LTC_NO_WCHAR;SIZE_MAX;WCHAR_MAX;_WCHAR_T;_WCHAR_T_DEFINED;__STDC_VERSION__;__WCHAR_MAX__;__WCHAR_TYPE__
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\headers\tomcrypt_pkcs.h.xml,LTC_PKCS_1;LTC_PKCS_5
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\headers\tomcrypt_private.h.xml,DESC_DEF_ONLY;GMP_DESC;LTC_CURVE25519;LTC_DER;LTC_ECC_SHAMIR;LTC_MDH;LTC_MDSA;LTC_MECC;LTC_MECC_ACCEL;LTC_MECC_FP;LTC_MRSA;LTC_PKCS_12;LTC_PKCS_8;LTC_SSH;LTM_DESC;_MSC_VER
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\headers\tomcrypt_prng.h.xml,LTC_CHACHA20_PRNG;LTC_FORTUNA;LTC_PRNG_ENABLE_LTC_RNG;LTC_RC4;LTC_SOBER128;LTC_SPRNG;LTC_YARROW
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\blake2\blake2bmac.c.xml,LTC_BLAKE2BMAC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\blake2\blake2bmac_file.c.xml,LTC_BLAKE2BMAC;LTC_CLEAN_STACK;LTC_NO_FILE
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\blake2\blake2bmac_memory.c.xml,LTC_BLAKE2BMAC;LTC_CLEAN_STACK
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\blake2\blake2bmac_memory_multi.c.xml,LTC_BLAKE2BMAC;LTC_CLEAN_STACK
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\blake2\blake2bmac_test.c.xml,LTC_BLAKE2BMAC;LTC_TEST
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\blake2\blake2smac.c.xml,LTC_BLAKE2SMAC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\blake2\blake2smac_file.c.xml,LTC_BLAKE2SMAC;LTC_CLEAN_STACK;LTC_NO_FILE
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\blake2\blake2smac_memory.c.xml,LTC_BLAKE2SMAC;LTC_CLEAN_STACK
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\blake2\blake2smac_memory_multi.c.xml,LTC_BLAKE2SMAC;LTC_CLEAN_STACK
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\blake2\blake2smac_test.c.xml,LTC_BLAKE2SMAC;LTC_TEST
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\f9\f9_done.c.xml,LTC_CLEAN_STACK;LTC_F9_MODE
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\f9\f9_file.c.xml,LTC_CLEAN_STACK;LTC_F9_MODE;LTC_NO_FILE
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\f9\f9_init.c.xml,LTC_F9_MODE;LTC_FAST
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\f9\f9_memory.c.xml,LTC_F9_MODE
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\f9\f9_memory_multi.c.xml,LTC_CLEAN_STACK;LTC_F9_MODE
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\f9\f9_process.c.xml,LTC_F9_MODE;LTC_FAST
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\f9\f9_test.c.xml,LTC_F9_MODE;LTC_NO_TEST
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\hmac\hmac_done.c.xml,LTC_CLEAN_STACK;LTC_HMAC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\hmac\hmac_file.c.xml,LTC_CLEAN_STACK;LTC_HMAC;LTC_NO_FILE
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\hmac\hmac_init.c.xml,LTC_CLEAN_STACK;LTC_HMAC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\hmac\hmac_memory.c.xml,LTC_CLEAN_STACK;LTC_HMAC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\hmac\hmac_memory_multi.c.xml,LTC_CLEAN_STACK;LTC_HMAC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\hmac\hmac_process.c.xml,LTC_HMAC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\hmac\hmac_test.c.xml,LTC_HMAC;LTC_TEST;LTC_TEST_DBG;LTC_TEST_EXT
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\omac\omac_done.c.xml,LTC_CLEAN_STACK;LTC_OMAC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\omac\omac_file.c.xml,LTC_CLEAN_STACK;LTC_NO_FILE;LTC_OMAC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\omac\omac_init.c.xml,LTC_FAST;LTC_OMAC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\omac\omac_memory.c.xml,LTC_CLEAN_STACK;LTC_OMAC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\omac\omac_memory_multi.c.xml,LTC_CLEAN_STACK;LTC_OMAC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\omac\omac_process.c.xml,LTC_FAST;LTC_OMAC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\omac\omac_test.c.xml,LTC_OMAC;LTC_TEST
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\pelican\pelican.c.xml,LTC_FAST;LTC_PELICAN
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\pelican\pelican_memory.c.xml,LTC_PELICAN
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\pelican\pelican_test.c.xml,LTC_PELICAN;LTC_TEST
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\pmac\pmac_done.c.xml,LTC_CLEAN_STACK;LTC_PMAC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\pmac\pmac_file.c.xml,LTC_CLEAN_STACK;LTC_NO_FILE;LTC_PMAC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\pmac\pmac_init.c.xml,LTC_CLEAN_STACK;LTC_FAST;LTC_PMAC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\pmac\pmac_memory.c.xml,LTC_CLEAN_STACK;LTC_PMAC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\pmac\pmac_memory_multi.c.xml,LTC_CLEAN_STACK;LTC_PMAC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\pmac\pmac_ntz.c.xml,LTC_PMAC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\pmac\pmac_process.c.xml,LTC_CLEAN_STACK;LTC_FAST;LTC_PMAC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\pmac\pmac_shift_xor.c.xml,LTC_FAST;LTC_PMAC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\pmac\pmac_test.c.xml,LTC_PMAC;LTC_TEST
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\poly1305\poly1305.c.xml,LTC_POLY1305
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\poly1305\poly1305_file.c.xml,LTC_CLEAN_STACK;LTC_NO_FILE;LTC_POLY1305
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\poly1305\poly1305_memory.c.xml,LTC_CLEAN_STACK;LTC_POLY1305
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\poly1305\poly1305_memory_multi.c.xml,LTC_CLEAN_STACK;LTC_POLY1305
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\poly1305\poly1305_test.c.xml,LTC_POLY1305;LTC_TEST
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\xcbc\xcbc_done.c.xml,LTC_CLEAN_STACK;LTC_XCBC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\xcbc\xcbc_file.c.xml,LTC_CLEAN_STACK;LTC_NO_FILE;LTC_XCBC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\xcbc\xcbc_init.c.xml,LTC_CLEAN_STACK;LTC_FAST;LTC_XCBC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\xcbc\xcbc_memory.c.xml,LTC_XCBC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\xcbc\xcbc_memory_multi.c.xml,LTC_CLEAN_STACK;LTC_XCBC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\xcbc\xcbc_process.c.xml,LTC_FAST;LTC_XCBC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\mac\xcbc\xcbc_test.c.xml,LTC_NO_TEST;LTC_XCBC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\math\fp\ltc_ecc_fp_mulmod.c.xml,FP_ENTRIES;FP_LUT;LTC_ECC_SHAMIR;LTC_MECC;LTC_MECC_FP
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\math\gmp_desc.c.xml,GMP_DESC;LTC_ECC_SHAMIR;LTC_MECC;LTC_MECC_FP;LTC_MRSA
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\math\ltm_desc.c.xml,BN_MP_GET_INT_C;BN_MP_PRIME_IS_PRIME_C;BN_MP_READ_UNSIGNED_BIN_C;BN_MP_SET_INT_C;BN_MP_TORADIX_C;BN_MP_TO_UNSIGNED_BIN_C;BN_MP_UNSIGNED_BIN_SIZE_C;LTC_ECC_SHAMIR;LTC_MECC;LTC_MECC_FP;LTC_MRSA;LTM_DESC;MP_BUF;MP_DIGIT_BIT;MP_USE_ENUMS;PRIVATE_MP_WARRAY
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\math\multi.c.xml,LTC_MPI
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\math\radix_to_bin.c.xml,
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\math\rand_bn.c.xml,LTC_CLEAN_STACK;LTC_MDSA;LTC_MECC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\math\rand_prime.c.xml,LTC_CLEAN_STACK;LTC_MRSA;LTC_NO_MATH;LTC_NO_PRNGS
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\math\tfm_desc.c.xml,LTC_ECC_SHAMIR;LTC_MECC;LTC_MECC_ACCEL;LTC_MECC_FP;LTC_MRSA;TFM_DESC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\adler32.c.xml,LTC_ADLER32;LTC_TEST
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\base16\base16_decode.c.xml,LTC_BASE16
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\base16\base16_encode.c.xml,LTC_BASE16
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\base32\base32_decode.c.xml,LTC_BASE32
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\base32\base32_encode.c.xml,LTC_BASE32
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\base64\base64_decode.c.xml,LTC_BASE64;LTC_BASE64_URL
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\base64\base64_encode.c.xml,LTC_BASE64;LTC_BASE64_URL
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\bcrypt\bcrypt.c.xml,LTC_BCRYPT;LTC_CLEAN_STACK
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\burn_stack.c.xml,
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\compare_testvector.c.xml,LTC_TEST;LTC_TEST_DBG
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\copy_or_zeromem.c.xml,LTC_CLEAN_STACK;LTC_FAST
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\crc32.c.xml,ENDIAN_BIG;ENDIAN_LITTLE;LTC_CRC32;LTC_TEST
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\crypt\crypt.c.xml,ARGTYPE;ENDIAN_32BITWORD;ENDIAN_64BITWORD;ENDIAN_BIG;ENDIAN_LITTLE;ENDIAN_NEUTRAL;GMP_DESC;INCLUDE_BUILD_DATE;INTEL_CC;LTC_ADLER32;LTC_ANUBIS;LTC_ANUBIS_TWEAK;LTC_BASE16;LTC_BASE32;LTC_BASE64;LTC_BASE64_URL;LTC_BCRYPT;LTC_BLAKE2B;LTC_BLAKE2BMAC;LTC_BLAKE2S;LTC_BLAKE2SMAC;LTC_BLOWFISH;LTC_CAMELLIA;LTC_CAST5;LTC_CBC_MODE;LTC_CCM_MODE;LTC_CFB_MODE;LTC_CHACHA;LTC_CHACHA20POLY1305_MODE;LTC_CHACHA20_PRNG;LTC_CHC_HASH;LTC_CLEAN_STACK;LTC_CLOCK_GETTIME;LTC_CRC32;LTC_CTR_MODE;LTC_CURVE25519;LTC_DER;LTC_DES;LTC_DEVRANDOM;LTC_EASY;LTC_EAX_MODE;LTC_ECB_MODE;LTC_ECC_SHAMIR;LTC_ECC_TIMING_RESISTANT;LTC_F8_MODE;LTC_F9_MODE;LTC_FAST;LTC_FILE_READ_BUFSIZE;LTC_FORTUNA;LTC_FORTUNA_RESEED_RATELIMIT_TIMED;LTC_GCM_MODE;LTC_GCM_TABLES;LTC_GCM_TABLES_SSE2;LTC_HASH_HELPERS;LTC_HKDF;LTC_HMAC;LTC_IDEA;LTC_KASUMI;LTC_KECCAK;LTC_KHAZAD;LTC_KSEED;LTC_LRW_MODE;LTC_LRW_TABLES;LTC_MD2;LTC_MD4;LTC_MD5;LTC_MDH;LTC_MDSA;LTC_MECC;LTC_MECC_ACCEL;LTC_MECC_FP;LTC_MILLER_RABIN_REPS;LTC_MPI;LTC_MRSA;LTC_MULTI2;LTC_NOEKEON;LTC_NO_ASM;LTC_NO_BSWAP;LTC_NO_FAST;LTC_NO_FILE;LTC_NO_ROLC;LTC_NO_TABLES;LTC_NO_TEST;LTC_OCB3_MODE;LTC_OCB_MODE;LTC_OFB_MODE;LTC_OMAC;LTC_PADDING;LTC_PBES;LTC_PELICAN;LTC_PKCS_1;LTC_PKCS_12;LTC_PKCS_5;LTC_PKCS_8;LTC_PK_MAX_RETRIES;LTC_PMAC;LTC_POLY1305;LTC_PPC32;LTC_PRNG_ENABLE_LTC_RNG;LTC_PTHREAD;LTC_RABBIT;LTC_RC2;LTC_RC4;LTC_RC4_STREAM;LTC_RC5;LTC_RC6;LTC_RIJNDAEL;LTC_RIPEMD128;LTC_RIPEMD160;LTC_RIPEMD256;LTC_RIPEMD320;LTC_RNG_GET_BYTES;LTC_RNG_MAKE_PRNG;LTC_ROx_ASM;LTC_ROx_BUILTIN;LTC_RSA_BLINDING;LTC_RSA_CRT_HARDENING;LTC_SAFER;LTC_SAFERP;LTC_SALSA20;LTC_SERPENT;LTC_SHA1;LTC_SHA224;LTC_SHA256;LTC_SHA3;LTC_SHA384;LTC_SHA512;LTC_SHA512_224;LTC_SHA512_256;LTC_SKIPJACK;LTC_SMALL_CODE;LTC_SOBER128;LTC_SOBER128_STREAM;LTC_SOSEMANUK;LTC_SPRNG;LTC_SSH;LTC_TEA;LTC_TEST;LTC_TEST_DBG;LTC_TEST_EXT;LTC_TIGER;LTC_TRY_URANDOM_FIRST;LTC_TWOFISH;LTC_TWOFISH_ALL_TABLES;LTC_TWOFISH_SMALL;LTC_TWOFISH_TABLES;LTC_VALGRIND;LTC_WHIRLPOOL;LTC_XCBC;LTC_XSALSA20;LTC_XTEA;LTC_XTS_MODE;LTC_YARROW;LTM_DESC;TFM_DESC;_MSC_VER;_WIN32;_WIN64;__CYGWIN__;__DJGPP__;__GNUC__;__clang_version__;__x86_64__
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\crypt\crypt_argchk.c.xml,ARGTYPE
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\crypt\crypt_cipher_descriptor.c.xml,
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\crypt\crypt_cipher_is_valid.c.xml,
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\crypt\crypt_constants.c.xml,ENDIAN_32BITWORD;ENDIAN_64BITWORD;ENDIAN_BIG;ENDIAN_LITTLE;ENDIAN_NEUTRAL;GMP_DESC;LTC_CTR_MODE;LTC_DER;LTC_FAST;LTC_GCM_MODE;LTC_MDSA;LTC_MECC;LTC_MILLER_RABIN_REPS;LTC_MRSA;LTC_NO_FILE;LTC_PADDING;LTC_PKCS_1;LTC_RNG_GET_BYTES;LTM_DESC;TFM_DESC
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\crypt\crypt_find_cipher.c.xml,
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\crypt\crypt_find_cipher_any.c.xml,
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\crypt\crypt_find_cipher_id.c.xml,
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\crypt\crypt_find_hash.c.xml,
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\crypt\crypt_find_hash_any.c.xml,
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\crypt\crypt_find_hash_id.c.xml,
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\crypt\crypt_find_hash_oid.c.xml,
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\crypt\crypt_find_prng.c.xml,
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\crypt\crypt_fsa.c.xml,
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\crypt\crypt_hash_descriptor.c.xml,
D:\Pesquisa\Projects\libtomcrypt-analysis\_cppstats_featurelocations\libtomcrypt\src\misc\crypt\crypt_hash_is_valid.c.xml,
