"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\debug\inspector.c.xml,56,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\debug\profile_frames.c.xml,68,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\dln\empty\empty.c.xml,6,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\enumerator_kw\enumerator_kw.c.xml,36,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\exception\dataerror.c.xml,50,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\exception\enc_raise.c.xml,24,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\exception\ensured.c.xml,64,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\exception\init.c.xml,16,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\fatal\rb_fatal.c.xml,28,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\file\fs.c.xml,197,16,62,1.6875,0.704154339142587,,,,,,,,12,0,0,0,0,0,8,3,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\file\init.c.xml,16,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\file\stat.c.xml,46,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\float\init.c.xml,16,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\float\nextafter.c.xml,54,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\funcall\funcall.c.xml,118,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\gvl\call_without_gvl\call_without_gvl.c.xml,112,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\hash\delete.c.xml,24,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\hash\init.c.xml,16,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\integer\core_ext.c.xml,60,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\integer\init.c.xml,16,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\integer\my_integer.c.xml,24,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\iseq_load\iseq_load.c.xml,28,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\iter\break.c.xml,38,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\iter\init.c.xml,16,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\iter\yield.c.xml,24,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\load\dot.dot\dot.dot.c.xml,2,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\load\protect\protect.c.xml,32,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\marshal\compat\usrcompat.c.xml,52,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\marshal\internal_ivar\internal_ivar.c.xml,78,0,1,1.0,0,,,,,,,,0,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\marshal\usr\usrmarshal.c.xml,84,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\memory_status\memory_status.c.xml,124,4,34,1.4,0.5477225575051661,,,,,,,,2,0,0,0,0,2,5,2,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\method\arity.c.xml,36,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\method\init.c.xml,16,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\notimplement\bug.c.xml,30,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\num2int\num2int.c.xml,224,1,16,1.0,0.0,,,,,,,,1,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\path_to_class\path_to_class.c.xml,22,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\popen_deadlock\infinite_loop_dlsym.c.xml,74,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\postponed_job\postponed_job.c.xml,116,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\printf\printf.c.xml,200,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\proc\init.c.xml,16,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
