"sep=,"
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\eval\executor.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EVAL_EXECUTOR_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\eval\funcs.c.xml,BACKSLASH_IN_FILENAME;BSD;DEBUG;HAVE_ACL;HAVE_ICONV;HAVE_READLINK;HAVE_WSL;INCLUDE_GENERATED_DECLARATIONS;S_IFBLK;S_IFCHR;S_IFIFO;S_IFLNK;S_IFMT;S_IFSOCK;S_ISBLK;S_ISCHR;S_ISFIFO;S_ISLNK;S_ISREG;S_ISSOCK;UNIX;WIN32;WIN64;_MSC_VER;_WIN64;__APPLE__
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\eval\funcs.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EVAL_FUNCS_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\eval\gc.c.xml,INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\eval\gc.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EVAL_GC_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\eval\typval.c.xml,EXITFREE;INCLUDE_GENERATED_DECLARATIONS;LOG_LIST_ACTIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\eval\typval.h.xml,INCLUDE_GENERATED_DECLARATIONS;LOG_LIST_ACTIONS;NVIM_EVAL_TYPVAL_H;UNIT_TESTING
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\eval\typval_encode.c.h.xml,
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\eval\typval_encode.h.xml,NVIM_EVAL_TYPVAL_ENCODE_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\event\defs.h.xml,NVIM_EVENT_DEFS_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\event\libuv_process.c.xml,INCLUDE_GENERATED_DECLARATIONS;WIN32
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\event\libuv_process.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EVENT_LIBUV_PROCESS_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\event\loop.c.xml,EXITFREE;INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\event\loop.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EVENT_LOOP_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\event\multiqueue.c.xml,INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\event\multiqueue.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EVENT_MULTIQUEUE_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\event\process.c.xml,INCLUDE_GENERATED_DECLARATIONS;USE_GCOV
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\event\process.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EVENT_PROCESS_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\event\rstream.c.xml,INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\event\rstream.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EVENT_RSTREAM_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\event\signal.c.xml,INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\event\signal.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EVENT_SIGNAL_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\event\socket.c.xml,INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\event\socket.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EVENT_SOCKET_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\event\stream.c.xml,INCLUDE_GENERATED_DECLARATIONS;WIN32
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\event\stream.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EVENT_STREAM_H;WIN32
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\event\time.c.xml,INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\event\time.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EVENT_TIME_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\event\wstream.c.xml,INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\event\wstream.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EVENT_WSTREAM_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\ex_cmds.c.xml,EXITFREE;INCLUDE_GENERATED_DECLARATIONS;UNIX;USE_FNAME_CASE
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\ex_cmds.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EX_CMDS_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\ex_cmds2.c.xml,BACKSLASH_IN_FILENAME;EXITFREE;HAVE_GET_LOCALE_VAL;HAVE_LOCALE_H;HAVE_NL_MSG_CAT_CNTR;HAVE_WORKING_LIBINTL;INCLUDE_GENERATED_DECLARATIONS;LC_MESSAGES;LC_NUMERIC;USE_CRNL;WIN32
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\ex_cmds2.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EX_CMDS2_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\ex_cmds_defs.h.xml,BACKSLASH_IN_FILENAME;INCLUDE_GENERATED_DECLARATIONS;NVIM_EX_CMDS_DEFS_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\ex_docmd.c.xml,BACKSLASH_IN_FILENAME;EXITFREE;HAVE_WORKING_LIBINTL;INCLUDE_GENERATED_DECLARATIONS;UNIX
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\ex_docmd.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EX_DOCMD_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\ex_eval.c.xml,INCLUDE_GENERATED_DECLARATIONS;THROW_ON_ERROR_TRUE;THROW_ON_INTERRUPT_TRUE;THROW_TEST
