Name,LGSmell,SSSmell,ConstantsSmell,LOFCSmell,CUSmell,NOFC,MAXNOFC,LOFC,ProjectLOC,NOCU,Smelly
ALLEGRO_CFG_ACODEC_TREMOR,0.0014366839,0.002983254,0.0014084507,2.823332E-5,0.0015748031,2,1420,7,247934,1,true
SCAN_DEPEND,0.0014366839,0.004558057,0.0014084507,2.823332E-5,0.0031496063,2,1420,7,247934,2,true
ALLEGRO_CFG_ACODEC_MODAUDIO,0.0014326506,0.004558057,0.0014084507,2.4199988E-5,0.0031496063,2,1420,6,247934,2,true
ALLEGRO_HAVE_LINUX_SOUNDCARD_H,0.0014326506,0.002983254,0.0014084507,2.4199988E-5,0.0015748031,2,1420,6,247934,1,true
OSS_VERSION,0.0014326506,0.002983254,0.0014084507,2.4199988E-5,0.0015748031,2,1420,6,247934,1,true
WEBP_DECODER_ABI_VERSION,0.0014326506,0.002983254,0.0014084507,2.4199988E-5,0.0015748031,2,1420,6,247934,1,true
GLIB_CHECK_VERSION,0.0014326506,0.002983254,0.0014084507,2.4199988E-5,0.0015748031,2,1420,6,247934,1,true
ALLEGRO_CFG_NATIVE_DIALOG_WINDOWS,0.0014326506,0.002983254,0.0014084507,2.4199988E-5,0.0015748031,2,1420,6,247934,1,true
ENOSYS,0.0014326506,0.002983254,0.0014084507,2.4199988E-5,0.0015748031,2,1420,6,247934,1,true
ALIGN_TO_4_PIXEL,0.0014326506,0.002983254,0.0014084507,2.4199988E-5,0.0015748031,2,1420,6,247934,1,true
M_PI,0.0014326506,0.004558057,0.0014084507,2.4199988E-5,0.0031496063,2,1420,6,247934,2,true
ALLEGRO_GTK_TOPLEVEL,0.0014326506,0.002983254,0.0014084507,2.4199988E-5,0.0015748031,2,1420,6,247934,1,true
HW_NCPU,0.0014326506,0.002983254,0.0014084507,2.4199988E-5,0.0015748031,2,1420,6,247934,1,true
HW_MEMSIZE,0.0014326506,0.002983254,0.0014084507,2.4199988E-5,0.0015748031,2,1420,6,247934,1,true
ALLEGRO_HAVE_SYS_STAT_H,0.0014326506,0.004558057,0.0014084507,2.4199988E-5,0.0031496063,2,1420,6,247934,2,true
ALLEGRO_HAVE_FTELLI64,0.0014326506,0.002983254,0.0014084507,2.4199988E-5,0.0015748031,2,1420,6,247934,1,true
ALLEGRO_HAVE_FSEEKI64,0.0014326506,0.002983254,0.0014084507,2.4199988E-5,0.0015748031,2,1420,6,247934,1,true
"_POSIX_MAPPED_FILES",0.0014326506,0.004558057,0.0014084507,2.4199988E-5,0.0031496063,2,1420,6,247934,2,true
ABS_WHEEL,0.0014326506,0.002983254,0.0014084507,2.4199988E-5,0.0015748031,2,1420,6,247934,1,true
SIGQUIT,0.0014326506,0.002983254,0.0014084507,2.4199988E-5,0.0015748031,2,1420,6,247934,1,true
ALLEGROGL_GLXGETPROCADDRESSARB,0.0014326506,0.002983254,0.0014084507,2.4199988E-5,0.0015748031,2,1420,6,247934,1,true
ALLEGRO_CFG_OPENGLES1,0.0014326506,0.002983254,0.0014084507,2.4199988E-5,0.0015748031,2,1420,6,247934,1,true
ALLEGRO_XINPUT_POLL_DELAY,0.0014326506,0.004558057,0.0014084507,2.4199988E-5,0.0031496063,2,1420,6,247934,2,true
ALLEGRO_HAVE_SAL_H,0.0014326506,0.004558057,0.0014084507,2.4199988E-5,0.0031496063,2,1420,6,247934,2,true
ALLEGRO_XWINDOWS_WITH_XCURSOR,0.0014326506,0.002983254,0.0014084507,2.4199988E-5,0.0015748031,2,1420,6,247934,1,true
DEBUG_X11,0.0014326506,0.002983254,0.0014084507,2.4199988E-5,0.0015748031,2,1420,6,247934,1,true
ALLEGRO_CFG_IIO_HAVE_GDIPLUS,7.8489195E-4,0.0022790285,7.042253E-4,8.066663E-5,0.0015748031,1,1420,20,247934,1,true
ALLEGRO_CFG_IIO_HAVE_FREEIMAGE,7.72792E-4,0.0022790285,7.042253E-4,6.856664E-5,0.0015748031,1,1420,17,247934,1,true
ALLEGRO_CFG_WANT_NATIVE_IMAGE_LOADER,7.6875865E-4,0.0022790285,7.042253E-4,6.4533306E-5,0.0015748031,1,1420,16,247934,1,true
DEBUG_OBJECTS,7.647253E-4,0.0022790285,7.042253E-4,6.0499973E-5,0.0015748031,1,1420,15,247934,1,true
ALLEGRO_HAVE_GETEXECNAME,7.647253E-4,0.0022790285,7.042253E-4,6.0499973E-5,0.0015748031,1,1420,15,247934,1,true
DEBUG_EDGES,7.566586E-4,0.0022790285,7.042253E-4,5.2433308E-5,0.0015748031,1,1420,13,247934,1,true
ALLEGRO_XWINDOWS_WITH_XSCREENSAVER,7.566586E-4,0.0022790285,7.042253E-4,5.2433308E-5,0.0015748031,1,1420,13,247934,1,true
ALLEGRO_CFG_IIO_HAVE_ANDROID,7.526253E-4,0.0022790285,7.042253E-4,4.8399976E-5,0.0015748031,1,1420,12,247934,1,true
ALLEGRO_CFG_IIO_HAVE_JPG,7.4455864E-4,0.0022790285,7.042253E-4,4.0333314E-5,0.0015748031,1,1420,10,247934,1,true
