"sep=,"
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_codecs.h.xml,GUID_DEFINED;HAVE_ATTRIBUTE_PACKED;VLC_CODECS_H;WAVE_FORMAT_EXTENSIBLE;_GUID_DEFINED;_MSC_VER;_RECT32_;_REFERENCE_TIME_;_VIDEOINFOHEADER_;_VLC_BITMAPINFOHEADER_;_WAVEFORMATEXTENSIBLE_;_WAVEFORMATEXTENSIBLE_IEC61937_;_WAVEFORMATEX_;_WAVEHEADER_;__APPLE__;__SUNPRO_C
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_common.h.xml,DLL_EXPORT;O_NONBLOCK;PATH_MAX;VLC_COMMON_H;WORDS_BIGENDIAN;_OFF_T_;_WIN32;__APPLE__;__ELF__;__GNUC__;__LIBVLC__;__MACH__;__MAX;__MIN;__MINGW32__;__OS2__;__USE_MINGW_ANSI_STDIO;__clang__;__cplusplus;off_t
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_config.h.xml,
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_config_cat.h.xml,VLC_HELP_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_configuration.h.xml,VLC_CONFIGURATION_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_cpu.h.xml,ALTIVEC;VLC_CPU_ARM_ARCH;VLC_CPU_H;__3dNOW__;__ARM_ARCH_6T2__;__ARM_ARCH_6__;__ARM_ARCH_7A__;__ARM_FEATURE_SVE;__ARM_NEON;__ARM_NEON__;__AVX2__;__AVX__;__FMA4__;__MMX__;__SOFTFP__;__SSE2__;__SSE3__;__SSE4A__;__SSE4_1__;__SSE4_2__;__SSE__;__SSSE3__;__VFP_FP__;__XOP__;__aarch64__;__arm__;__i386__;__mips_hard_float;__powerpc__;__ppc64__;__ppc__;__sparc__;__x86_64__
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_decoder.h.xml,VLC_DECODER_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_demux.h.xml,VLC_DEMUX_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_dialog.h.xml,VLC_DIALOG_H_
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_epg.h.xml,VLC_EPG_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_es.h.xml,VLC_ES_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_es_out.h.xml,VLC_ES_OUT_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_events.h.xml,VLC_EVENTS_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_extensions.h.xml,VLC_EXTENSIONS_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_filter.h.xml,VLC_FILTER_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_fingerprinter.h.xml,VLC_FINGERPRINTER_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_fixups.h.xml,CLOCK_MONOTONIC;CLOCK_REALTIME;EAI_ADDRFAMILY;EAI_AGAIN;EAI_BADFLAGS;EAI_FAIL;EAI_FAMILY;EAI_MEMORY;EAI_NODATA;EAI_NONAME;EAI_OVERFLOW;EAI_SERVICE;EAI_SOCKTYPE;EAI_SYSTEM;EPROTO;HAVE_ALIGNED_ALLOC;HAVE_ASPRINTF;HAVE_ATOF;HAVE_ATOLL;HAVE_CLOCK_GETRES;HAVE_CLOCK_GETTIME;HAVE_CLOCK_NANOSLEEP;HAVE_CXX_LOCALE_T;HAVE_DIRFD;HAVE_FDOPENDIR;HAVE_FEATURES_H;HAVE_FLOCKFILE;HAVE_FSYNC;HAVE_GETDELIM;HAVE_GETENV;HAVE_GETPID;HAVE_GETTIMEOFDAY;HAVE_GMTIME_R;HAVE_IF_NAMEINDEX;HAVE_IF_NAMETOINDEX;HAVE_INET_PTON;HAVE_LLDIV;HAVE_LOCALTIME_R;HAVE_MAX_ALIGN_T;HAVE_MEMRCHR;HAVE_NANF;HAVE_NETINET_TCP_H;HAVE_NEWLOCALE;HAVE_NRAND48;HAVE_PATHCONF;HAVE_POLL;HAVE_POSIX_MEMALIGN;HAVE_QSORT_R;HAVE_REALPATH;HAVE_RECVMSG;HAVE_REWIND;HAVE_SEARCH_H;HAVE_SENDMSG;HAVE_SETENV;HAVE_SIGWAIT;HAVE_SINCOS;HAVE_STATIC_ASSERT;HAVE_STRCASECMP;HAVE_STRCASESTR;HAVE_STRDUP;HAVE_STRLCPY;HAVE_STRNDUP;HAVE_STRNLEN;HAVE_STRNSTR;HAVE_STRSEP;HAVE_STRTOF;HAVE_STRTOK_R;HAVE_STRTOLL;HAVE_STRUCT_IF_NAMEINDEX;HAVE_STRUCT_POLLFD;HAVE_STRUCT_TIMESPEC;HAVE_STRVERSCMP;HAVE_SWAB;HAVE_TDESTROY;HAVE_THREADS_H;HAVE_THREAD_LOCAL;HAVE_TIMEGM;HAVE_TIMESPEC_GET;HAVE_USELOCALE;HAVE_VASPRINTF;LIBVLC_FIXUPS_H;NI_MAXHOST;NI_NUMERICHOST;TIMER_ABSTIME;_MSC_VER;_NEWLIB_VERSION;_WIN32;_WIN64;__ANDROID__;__APPLE__;__MINGW32__;__MINGW64_VERSION_MAJOR;__OS2__;__STDC_CONSTANT_MACROS;__STDC_FORMAT_MACROS;__STDC_LIMIT_MACROS;__UCLIBC__;__cplusplus;__cpp_static_assert;__native_client__;thread_local
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_fourcc.h.xml,VLC_FOURCC_H;WORDS_BIGENDIAN
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_fs.h.xml,VLC_FS_H;_MSC_VER;_WIN32;__ANDROID__;fstat;stat
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_gcrypt.h.xml,
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_http.h.xml,VLC_HTTP_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_httpd.h.xml,VLC_HTTPD_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_image.h.xml,VLC_IMAGE_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_inhibit.h.xml,VLC_INHIBIT_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_input.h.xml,VLC_INPUT_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_input_item.h.xml,VLC_INPUT_ITEM_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_interface.h.xml,VLC_INTF_H_;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_interrupt.h.xml,VLC_INTERRUPT_H;_WIN32
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_intf_strings.h.xml,VLC_INTF_STRINGS_H;_WIN32;__APPLE__
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_iso_lang.h.xml,__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_keystore.h.xml,VLC_KEYSTORE_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_list.h.xml,VLC_LIST_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_md5.h.xml,VLC_MD5_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_media_library.h.xml,VLC_MEDIA_LIBRARY_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_media_source.h.xml,VLC_MEDIA_SOURCE_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_memstream.h.xml,VLC_MEMSTREAM_H;__GNUC__
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_messages.h.xml,VLC_MESSAGES_H_
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_meta.h.xml,VLC_META_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_meta_fetcher.h.xml,VLC_META_FETCHER_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_mime.h.xml,VLC_MIME_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_modules.h.xml,VLC_MODULES_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_mouse.h.xml,_VLC_MOUSE_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_network.h.xml,AI_IDN;AI_NUMERICSERV;IN6_IS_ADDR_MULTICAST;IN_MULTICAST;IPV6_V6ONLY;VLC_NETWORK_H;WINAPI_FAMILY;WINAPI_FAMILY_APP;_WIN32;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_objects.h.xml,__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_opengl.h.xml,VLC_GL_H
