"sep=,"
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\vli_size.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\delta\delta_common.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\delta\delta_common.h.xml,LZMA_DELTA_COMMON_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\delta\delta_decoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\delta\delta_decoder.h.xml,LZMA_DELTA_DECODER_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\delta\delta_encoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\delta\delta_encoder.h.xml,LZMA_DELTA_ENCODER_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\delta\delta_private.h.xml,LZMA_DELTA_PRIVATE_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lz\lz_decoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lz\lz_decoder.h.xml,LZMA_LZ_DECODER_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lz\lz_encoder.c.xml,HAVE_MF_BT2;HAVE_MF_BT3;HAVE_MF_BT4;HAVE_MF_HC3;HAVE_MF_HC4;HAVE_SMALL;SIZE_MAX;UINT32_MAX;WORDS_BIGENDIAN
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lz\lz_encoder.h.xml,LZMA_LZ_ENCODER_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lz\lz_encoder_hash.h.xml,HAVE_SMALL;LZMA_LZ_ENCODER_HASH_H;TUKLIB_FAST_UNALIGNED_ACCESS;WORDS_BIGENDIAN
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lz\lz_encoder_hash_table.h.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lz\lz_encoder_mf.c.xml,HAVE_MF_BT2;HAVE_MF_BT3;HAVE_MF_BT4;HAVE_MF_HC3;HAVE_MF_HC4;NDEBUG
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lzma\fastpos.h.xml,FULL_DISTANCES_BITS;HAVE_SMALL;LZMA_FASTPOS_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lzma\fastpos_table.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lzma\fastpos_tablegen.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lzma\lzma2_decoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lzma\lzma2_decoder.h.xml,LZMA_LZMA2_DECODER_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lzma\lzma2_encoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lzma\lzma2_encoder.h.xml,LZMA_LZMA2_ENCODER_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lzma\lzma_common.h.xml,LZMA_LZMA_COMMON_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lzma\lzma_decoder.c.xml,HAVE_SMALL
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lzma\lzma_decoder.h.xml,LZMA_LZMA_DECODER_H;LZMA_LZ_DECODER_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lzma\lzma_encoder.c.xml,HAVE_ENCODER_LZMA1
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lzma\lzma_encoder.h.xml,LZMA_LZMA_ENCODER_H;LZMA_LZ_ENCODER_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lzma\lzma_encoder_optimum_fast.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lzma\lzma_encoder_optimum_normal.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lzma\lzma_encoder_presets.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\lzma\lzma_encoder_private.h.xml,LZMA_LZMA_ENCODER_PRIVATE_H;TUKLIB_FAST_UNALIGNED_ACCESS
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\rangecoder\price.h.xml,LZMA_PRICE_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\rangecoder\price_table.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\rangecoder\price_tablegen.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\rangecoder\range_common.h.xml,HAVE_CONFIG_H;LZMA_RANGE_COMMON_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\rangecoder\range_decoder.h.xml,LZMA_RANGE_DECODER_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\rangecoder\range_encoder.h.xml,LZMA_RANGE_ENCODER_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\simple\arm.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\simple\armthumb.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\simple\ia64.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\simple\powerpc.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\simple\simple_coder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\simple\simple_coder.h.xml,LZMA_SIMPLE_CODER_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\simple\simple_decoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\simple\simple_decoder.h.xml,LZMA_SIMPLE_DECODER_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\simple\simple_encoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\simple\simple_encoder.h.xml,LZMA_SIMPLE_ENCODER_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\simple\simple_private.h.xml,LZMA_SIMPLE_PRIVATE_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\simple\sparc.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\simple\x86.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\version.h.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\media-playback\media-playback\closest-format.h.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\media-playback\media-playback\decode.c.xml,DETAILED_DEBUG_INFO;LIBAVCODEC_VERSION_INT;LIBAVFORMAT_VERSION_INT;USE_NEW_FFMPEG_DECODE_API;USE_NEW_HARDWARE_CODEC_METHOD
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\media-playback\media-playback\decode.h.xml,LIBAVCODEC_VERSION_MAJOR;LIBAVUTIL_VERSION_INT;_MSC_VER;__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\media-playback\media-playback\media.c.xml,LIBAVCODEC_VERSION_INT;_DEBUG
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\media-playback\media-playback\media.h.xml,LIBAVCODEC_VERSION_INT;_MSC_VER;__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\obs-scripting\cstrcache.h.xml,__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\obs-scripting\obs-scripting-callback.h.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\obs-scripting\obs-scripting-internal.h.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\obs-scripting\obs-scripting-logging.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\obs-scripting\obs-scripting-lua-frontend.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\obs-scripting\obs-scripting-lua-source.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\obs-scripting\obs-scripting-lua.c.xml,ARCH_BITS;UI_ENABLED;_WIN32;__APPLE__
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\obs-scripting\obs-scripting-lua.h.xml,_MSC_VER
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\obs-scripting\obs-scripting-python-frontend.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\obs-scripting\obs-scripting-python-import.c.xml,_MSC_VER;_WIN32;__APPLE__
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\obs-scripting\obs-scripting-python-import.h.xml,NO_REDEFS;RUNTIME_LINK;_DEBUG;_MSC_VER;_WIN32;__APPLE__
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\obs-scripting\obs-scripting-python.c.xml,DEBUG_PYTHON_STARTUP;RUNTIME_LINK;_DEBUG;__APPLE__
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\obs-scripting\obs-scripting-python.h.xml,_MSC_VER;_WIN32
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\obs-scripting\obs-scripting.c.xml,COMPILE_LUA;COMPILE_PYTHON;_WIN32
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\obs-scripting\obs-scripting.h.xml,__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\attr.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\autostatic.c.xml,PTW32_STATIC_LIB;_MSC_VER;__MINGW32__;__MINGW64__
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\barrier.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\cancel.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\cleanup.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\condvar.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\config.h.xml,PTW32_CONFIG_H;WINCE;_UWIN;__BORLANDC__;__DMC__;__GNUC__;__MINGW32__;__MINGW64__;__WATCOMC__
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\context.h.xml,ARM;MIPS;PTW32_CONTEXT_H;PTW32_PROGCTR;_ALPHA_;_AMD64_;_ARM_;_IA64;_MIPS_;_M_IA64;_M_IX86;_PPC_;_X86_;__amd64__
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\create.c.xml,HAVE_SIGSET_T;THREAD_PRIORITY_LOWEST;THREAD_PRIORITY_NORMAL;WINCE;_UWIN;__DMC__;__MINGW32__;__MINGW64__;__MSVCRT__
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\dll.c.xml,PTW32_STATIC_LIB;_MSC_VER;__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\errno.c.xml,NEED_ERRNO
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\exit.c.xml,WINCE;_UWIN
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\fork.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\global.c.xml,_UWIN
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\implement.h.xml,ETIMEDOUT;HAVE_C_INLINE;HAVE_SIGSET_T;INT_MAX;NEED_CALLOC;NEED_CREATETHREAD;NEED_FTIME;NEED_SEM;WINCE;_IMPLEMENT_H;_MSC_VER;_MT;_UWIN;_UWIN_;_WIN32_WINNT;_WIN64;__BORLANDC__;__CLEANUP_C;__CLEANUP_CXX;__CLEANUP_SEH;__DMC__;__GNUC__;__MINGW32__;__MINGW64__;__MSVCRT__;__cplusplus;malloc
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\misc.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\mutex.c.xml,NEED_FTIME;WINCE;_UWIN
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\need_errno.h.xml,ENAMETOOLONG;ENOTEMPTY;PTW32_BUILD;PTW32_STATIC_LIB;_CRTAPI1;_CRTIMP;_DLL;_INC_ERRNO;_MAC;_MD;_MSC_VER;_MT;_M_IX86;_WIN32;__cdecl;__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\nonportable.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\private.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread.h.xml,DWORD;EDEADLK;EDEADLOCK;ENOSYS;ENOTRECOVERABLE;ENOTSUP;EOWNERDEAD;ETIMEDOUT;HANDLE;HAVE_PTW32_CONFIG_H;HAVE_SIGNAL_H;HAVE_STRUCT_TIMESPEC;INCLUDE_NP;NEED_ERRNO;NEED_FTIME;PTHREAD_H;PTW32_BUILD;PTW32_CONFIG_H;PTW32_INCLUDE_WINDOWS_H;PTW32_LEVEL;PTW32_LEVEL_MAX;PTW32_RC_MSC;PTW32_STATIC_LIB;PTW32__DWORD_DEF;PTW32__HANDLE_DEF;PtW32NoCatchWarn;RC_INVOKED;SIG_BLOCK;SIG_SETMASK;SIG_UNBLOCK;WINCE;_DLL;_MSC_VER;_MT;_POSIX_C_SOURCE;_POSIX_SOURCE;_TIMESPEC_DEFINED;_UWIN;__BORLANDC__;__CLEANUP_C;__CLEANUP_CXX;__CLEANUP_SEH;__DMC__;__GNUC__;__MINGW32__;__MINGW64__;__cplusplus;__declspec;errno
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_attr_destroy.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_attr_getdetachstate.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_attr_getinheritsched.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_attr_getschedparam.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_attr_getschedpolicy.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_attr_getscope.c.xml,_MSC_VER;_POSIX_THREAD_PRIORITY_SCHEDULING
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_attr_getstackaddr.c.xml,_MSC_VER;_POSIX_THREAD_ATTR_STACKADDR
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_attr_getstacksize.c.xml,_MSC_VER;_POSIX_THREAD_ATTR_STACKSIZE
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_attr_init.c.xml,HAVE_SIGSET_T;_POSIX_THREAD_ATTR_STACKADDR;_POSIX_THREAD_ATTR_STACKSIZE
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_attr_setdetachstate.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_attr_setinheritsched.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_attr_setschedparam.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_attr_setschedpolicy.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_attr_setscope.c.xml,_MSC_VER;_POSIX_THREAD_PRIORITY_SCHEDULING
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_attr_setstackaddr.c.xml,_POSIX_THREAD_ATTR_STACKADDR
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_attr_setstacksize.c.xml,PTHREAD_STACK_MIN;_POSIX_THREAD_ATTR_STACKSIZE
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_barrier_destroy.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_barrier_init.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_barrier_wait.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_barrierattr_destroy.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_barrierattr_getpshared.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_barrierattr_init.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_barrierattr_setpshared.c.xml,_POSIX_THREAD_PROCESS_SHARED
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_cancel.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_cond_destroy.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_cond_init.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_cond_signal.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_cond_wait.c.xml,_MSC_VER
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_condattr_destroy.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_condattr_getpshared.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_condattr_init.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_condattr_setpshared.c.xml,_POSIX_THREAD_PROCESS_SHARED
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_delay_np.c.xml,__WATCOMC__
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_detach.c.xml,WINCE
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_equal.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_exit.c.xml,_UWIN;__DMC__;__MINGW32__;__MINGW64__;__MSVCRT__
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_getconcurrency.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_getschedparam.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_getspecific.c.xml,RETAIN_WSALASTERROR
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_getunique_np.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_getw32threadhandle_np.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_join.c.xml,WINCE
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_key_create.c.xml,TLS_OUT_OF_INDEXES
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_key_delete.c.xml,_DEBUG
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_kill.c.xml,WINCE
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_mutex_consistent.c.xml,_UWIN
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_mutex_destroy.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_mutex_init.c.xml,_POSIX_THREAD_PROCESS_SHARED
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_mutex_lock.c.xml,_UWIN
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_mutex_timedlock.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_mutex_trylock.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_mutex_unlock.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_mutexattr_destroy.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_mutexattr_getkind_np.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_mutexattr_getpshared.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_mutexattr_getrobust.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_mutexattr_gettype.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_mutexattr_init.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_mutexattr_setkind_np.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_mutexattr_setpshared.c.xml,_POSIX_THREAD_PROCESS_SHARED
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_mutexattr_setrobust.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_mutexattr_settype.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_num_processors_np.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_once.c.xml,_MSC_VER
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_rwlock_destroy.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_rwlock_init.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_rwlock_rdlock.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_rwlock_timedrdlock.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_rwlock_timedwrlock.c.xml,_MSC_VER
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_rwlock_tryrdlock.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_rwlock_trywrlock.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_rwlock_unlock.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_rwlock_wrlock.c.xml,_MSC_VER
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_rwlockattr_destroy.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\w32-pthreads\pthread_rwlockattr_getpshared.c.xml,
