"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libcaption\src\utf8.c.xml,333,1,15,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libcaption\src\vtt.c.xml,546,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libcaption\src\xds.c.xml,64,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-audio-decoder.c.xml,278,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-callbacks.c.xml,66,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-callbacks.h.xml,56,1,2,1.0,0.0,,,,,,,,1,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-circular-queue.c.xml,186,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-circular-queue.h.xml,60,1,2,1.0,0.0,,,,,,,,1,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-clock.c.xml,190,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-clock.h.xml,72,1,2,1.0,0.0,,,,,,,,1,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-compat.h.xml,24,1,9,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-decoder.c.xml,520,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-decoder.h.xml,106,1,2,1.0,0.0,,,,,,,,1,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-demuxer.c.xml,988,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-demuxer.h.xml,108,1,2,1.0,0.0,,,,,,,,1,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-frame.h.xml,30,1,2,1.0,0.0,,,,,,,,1,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-packet-queue.c.xml,206,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-packet-queue.h.xml,80,1,2,1.0,0.0,,,,,,,,1,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-threading-posix.c.xml,16,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-threading-windows.c.xml,22,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-threading.h.xml,16,1,2,1.0,0.0,,,,,,,,1,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-timer.c.xml,192,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-timer.h.xml,52,1,2,1.0,0.0,,,,,,,,1,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-util.c.xml,740,4,38,1.0,0.0,,,,,,,,2,0,0,0,0,0,7,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-util.h.xml,78,1,2,1.0,0.0,,,,,,,,1,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\libff\libff\ff-video-decoder.c.xml,178,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\common\mythread.h.xml,17,1,5,1.0,0,,,,,,,,2,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\common\sysdefs.h.xml,213,30,52,1.3333333333333333,0.478713553878169,,,,,,,,38,0,0,0,0,0,0,2,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\common\tuklib_common.h.xml,66,11,13,1.2222222222222223,0.4409585518440984,,,,,,,,13,0,0,0,0,0,0,2,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\common\tuklib_config.h.xml,13,1,4,1.0,0,,,,,,,,2,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\common\tuklib_cpucores.c.xml,72,5,20,1.5,0.5773502691896257,,,,,,,,4,0,0,0,0,0,5,2,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\common\tuklib_cpucores.h.xml,10,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\common\tuklib_exit.c.xml,58,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\common\tuklib_exit.h.xml,12,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\common\tuklib_gettext.h.xml,36,2,9,1.3333333333333333,0.5773502691896257,,,,,,,,5,0,0,0,0,0,0,2,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\common\tuklib_integer.h.xml,655,33,210,1.7272727272727273,0.4522670168666455,,,,,,,,34,0,0,0,0,0,15,2,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\common\tuklib_mbstr.h.xml,14,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\common\tuklib_mbstr_fw.c.xml,26,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\common\tuklib_mbstr_width.c.xml,64,2,20,1.0,0.0,,,,,,,,1,0,0,0,0,0,2,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\common\tuklib_open_stdxxx.c.xml,50,1,16,1.0,0.0,,,,,,,,1,0,0,0,0,0,2,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\common\tuklib_open_stdxxx.h.xml,10,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\common\tuklib_physmem.c.xml,259,15,97,1.6,0.5477225575051661,,,,,,,,13,2,0,0,0,0,11,2,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\common\tuklib_physmem.h.xml,10,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\common\tuklib_progname.c.xml,43,2,11,1.0,0.0,,,,,,,,1,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\common\tuklib_progname.h.xml,24,1,3,1.0,0,,,,,,,,0,0,0,0,0,0,2,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\config.h.xml,156,8,8,1.25,0.4629100498862757,,,,,,,,9,0,0,0,0,0,0,2,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\liblzma\api\lzma.h.xml,214,23,51,2.3333333333333335,1.3476245597431762,,,,,,,,38,0,0,0,0,0,1,5,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\liblzma\api\lzma\base.h.xml,125,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\liblzma\api\lzma\bcj.h.xml,23,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\liblzma\api\lzma\block.h.xml,141,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\liblzma\api\lzma\check.h.xml,45,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\liblzma\api\lzma\container.h.xml,95,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\liblzma\api\lzma\delta.h.xml,37,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\liblzma\api\lzma\filter.h.xml,101,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\liblzma\api\lzma\hardware.h.xml,7,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\obs-analysis\_cppstats\obs-studio\deps\lzma\liblzma\api\lzma\index.h.xml,229,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
