File,AFSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFC_Dup,NOFC_NonDup,NOFL,NONEST,Smelly
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\cfb\cfb_getiv.c,0.21052629,-0.7894737,1.0,0.0,19,15,15,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\ctr\ctr_getiv.c,0.21052629,-0.7894737,1.0,0.0,19,15,15,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\f8\f8_getiv.c,0.21052629,-0.7894737,1.0,0.0,19,15,15,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\lrw\lrw_getiv.c,0.21052629,-0.7894737,1.0,0.0,19,15,15,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\ofb\ofb_getiv.c,0.21052629,-0.7894737,1.0,0.0,19,15,15,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\xts\xts_mult_x.c,0.21052629,-0.7894737,1.0,0.0,19,15,15,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\ed25519\ed25519_import.c,0.21052629,-0.7894737,1.0,0.0,19,15,15,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\x25519\x25519_import.c,0.21052629,-0.7894737,1.0,0.0,19,15,15,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\stream\chacha\chacha_ivctr32.c,0.21052629,-0.7894737,1.0,0.0,19,15,15,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\stream\chacha\chacha_ivctr64.c,0.21052629,-0.7894737,1.0,0.0,19,15,15,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\stream\salsa20\salsa20_ivctr64.c,0.21052629,-0.7894737,1.0,0.0,19,15,15,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\stream\salsa20\salsa20_memory.c,0.21052629,-0.7894737,1.0,0.0,19,15,15,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\tests\common.c,0.20930219,-2.7906978,1.6,1.4,129,72,93,8,3,5,7,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\cfb\cfb_setiv.c,0.19999999,-0.8,1.0,0.0,20,16,16,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\f8\f8_setiv.c,0.19999999,-0.8,1.0,0.0,20,16,16,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\lrw\lrw_decrypt.c,0.19999999,-0.8,1.0,0.0,20,16,16,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\lrw\lrw_encrypt.c,0.19999999,-0.8,1.0,0.0,20,16,16,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\ofb\ofb_setiv.c,0.19999999,-0.8,1.0,0.0,20,16,16,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\stream\rabbit\rabbit_memory.c,0.19999999,-0.8,1.0,0.0,20,16,16,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\stream\sober128\sober128_stream_memory.c,0.19999999,-0.8,1.0,0.0,20,16,16,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\stream\sosemanuk\sosemanuk_memory.c,0.19999999,-0.8,1.0,0.0,20,16,16,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\math\rand_bn.c,0.19047618,-1.8095238,1.5,0.5,42,38,79,3,3,2,1,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\ctr\ctr_setiv.c,0.19047618,-0.8095238,1.0,0.0,21,17,17,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\asn1\der\boolean\der_encode_boolean.c,0.19047618,-0.8095238,1.0,0.0,21,17,17,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\rsa\rsa_sign_saltlen_get.c,0.19047618,-0.8095238,1.0,0.0,21,17,17,1,1,1,0,true
