FILE,Start,FUNCTION_SIGNATURE,ABSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFL,NOFC_Dup,NOFC_NonDup,NONEST,NONEG,Smelly
lvgl\src\lv_themes\lv_theme_mono.c,307,static void mbox_init(void),1.6666667,0.6666667,1.0,0.0,9,6,6,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_mono.c,328,static void ta_init(void),1.6666667,0.6666667,1.0,0.0,9,6,6,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_nemo.c,591,static void ta_init(void),1.6666667,0.6666667,1.0,0.0,9,6,6,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_night.c,542,static void ta_init(void),1.6666667,0.6666667,1.0,0.0,9,6,6,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_templ.c,244,static void mbox_init(void),1.6666667,0.6666667,1.0,0.0,9,6,6,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_templ.c,265,static void ta_init(void),1.6666667,0.6666667,1.0,0.0,9,6,6,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_alien.c,604,static void page_init(void),1.625,0.625,1.0,0.0,8,5,5,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_alien.c,623,static void spinbox_init(void),1.625,0.625,1.0,0.0,8,5,5,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_default.c,266,static void page_init(void),1.625,0.625,1.0,0.0,8,5,5,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_material.c,526,static void page_init(void),1.625,0.625,1.0,0.0,8,5,5,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_material.c,557,static void spinbox_init(void),1.625,0.625,1.0,0.0,8,5,5,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_mono.c,318,static void page_init(void),1.625,0.625,1.0,0.0,8,5,5,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_nemo.c,582,static void page_init(void),1.625,0.625,1.0,0.0,8,5,5,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_nemo.c,601,static void spinbox_init(void),1.625,0.625,1.0,0.0,8,5,5,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_night.c,552,static void spinbox_init(void),1.625,0.625,1.0,0.0,8,5,5,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_templ.c,255,static void page_init(void),1.625,0.625,1.0,0.0,8,5,5,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_zen.c,551,static void page_init(void),1.625,0.625,1.0,0.0,8,5,5,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_zen.c,578,static void spinbox_init(void),1.625,0.625,1.0,0.0,8,5,5,1,1,1,0,0,false
lvgl\src\lv_misc\lv_printf.c,314,"static size_t _ftoa(out_fct_type out, char * buffer, size_t idx, size_t maxlen, double value, unsigned int prec, unsigned int width, unsigned int flags)",1.6041666,0.104166664,1.5,0.0,96,5,9,2,3,2,0,1,false
lvgl\src\lv_core\lv_style.c,68,void lv_style_init(void),1.5840336,0.084033616,1.0,0.5,119,5,8,2,2,2,1,0,false
lvgl\src\lv_themes\lv_theme_default.c,137,static void bar_init(void),1.5714285,0.5714286,1.0,0.0,7,4,4,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_templ.c,120,static void bar_init(void),1.5714285,0.5714286,1.0,0.0,7,4,4,1,1,1,0,0,false
lvgl\src\lv_hal\lv_hal_disp.c,270,LV_ATTRIBUTE_FLUSH_READY void lv_disp_flush_ready(lv_disp_drv_t * disp_drv),1.5555556,0.5555556,1.0,0.0,9,5,5,1,1,1,0,0,false
lvgl\src\lv_core\lv_debug.c,85,bool lv_debug_check_style(const lv_style_t * style),1.5454545,0.54545456,1.0,0.0,11,6,6,1,1,1,0,0,false
lvgl\src\lv_objx\lv_tabview.c,725,"static lv_res_t lv_tabview_signal(lv_obj_t * tabview, lv_signal_t sign, void * param)",1.5185184,0.5185185,1.0,0.0,54,14,14,2,2,1,0,0,false
lvgl\src\lv_objx\lv_label.c,74,"lv_obj_t * lv_label_create(lv_obj_t * par, const lv_obj_t * copy)",1.5070422,0.5070422,1.0,0.0,71,12,12,3,3,3,0,0,false
lvgl\src\lv_objx\lv_page.c,671,"static bool lv_page_design(lv_obj_t * page, const lv_area_t * mask, lv_design_mode_t mode)",1.5068493,0.5068493,1.0,0.0,73,37,37,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_alien.c,438,static void chart_init(void),1.5,0.5,1.0,0.0,6,3,3,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_default.c,208,static void chart_init(void),1.5,0.5,1.0,0.0,6,3,3,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_material.c,356,static void chart_init(void),1.5,0.5,1.0,0.0,6,3,3,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_mono.c,248,static void chart_init(void),1.5,0.5,1.0,0.0,6,3,3,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_nemo.c,422,static void chart_init(void),1.5,0.5,1.0,0.0,6,3,3,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_night.c,326,static void chart_init(void),1.5,0.5,1.0,0.0,6,3,3,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_templ.c,182,static void chart_init(void),1.5,0.5,1.0,0.0,6,3,3,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_zen.c,336,static void chart_init(void),1.5,0.5,1.0,0.0,6,3,3,1,1,1,0,0,false
lvgl\src\lv_objx\lv_list.c,726,void lv_list_down(const lv_obj_t * list),1.4705882,0.47058824,1.0,0.0,34,16,16,1,1,1,0,0,false
lvgl\src\lv_objx\lv_list.c,679,void lv_list_up(const lv_obj_t * list),1.4210527,0.42105263,1.0,0.0,38,16,16,1,1,1,0,0,false
lvgl\src\lv_draw\lv_draw_line.c,78,"void lv_draw_line(const lv_point_t * point1, const lv_point_t * point2, const lv_area_t * mask, const lv_style_t * style, lv_opa_t opa_scale)",1.4166666,0.41666666,1.0,0.0,84,35,35,1,1,1,0,0,false
lvgl\src\lv_draw\lv_img_decoder.c,268,"lv_res_t lv_img_decoder_built_in_info(lv_img_decoder_t * decoder, const void * src, lv_img_header_t * header)",1.382353,0.38235295,1.0,0.0,34,13,13,1,1,1,0,0,false
lvgl\src\lv_draw\lv_draw_img.c,398,bool lv_img_color_format_is_chroma_keyed(lv_img_cf_t cf),1.3529412,0.3529412,1.0,0.0,17,6,6,1,1,1,0,0,false
lvgl\src\lv_draw\lv_img_decoder.c,499,"void lv_img_decoder_built_in_close(lv_img_decoder_t * decoder, lv_img_decoder_dsc_t * dsc)",1.3529412,0.3529412,1.0,0.0,17,6,6,1,1,1,0,0,false
lvgl\src\lv_objx\lv_roller.c,505,"static lv_res_t lv_roller_scrl_signal(lv_obj_t * roller_scrl, lv_signal_t sign, void * param)",1.3478261,0.3478261,1.0,0.0,46,8,8,2,2,2,0,0,false
lvgl\src\lv_objx\lv_bar.c,272,int16_t lv_bar_get_value(const lv_obj_t * bar),1.3333334,0.33333334,1.0,0.0,9,3,3,1,1,1,0,0,false
lvgl\src\lv_objx\lv_list.c,769,"void lv_list_focus(const lv_obj_t * btn, lv_anim_enable_t anim)",1.3333334,0.33333334,1.0,0.0,9,3,3,1,1,1,0,0,false
lvgl\src\lv_objx\lv_ta.c,576,"void lv_ta_set_cursor_pos(lv_obj_t * ta, int16_t pos)",1.3333334,0.33333334,1.0,0.0,54,18,18,1,1,1,0,0,false
lvgl\src\lv_objx\lv_ta.c,904,"void lv_ta_set_pwd_show_time(lv_obj_t * ta, uint16_t time)",1.3333334,0.33333334,1.0,0.0,9,3,3,1,1,1,0,0,false
lvgl\src\lv_objx\lv_spinbox.c,330,"static lv_res_t lv_spinbox_signal(lv_obj_t * spinbox, lv_signal_t sign, void * param)",1.3166666,0.31666666,1.0,0.0,60,19,19,1,1,1,0,0,false
lvgl\src\lv_objx\lv_ddlist.c,487,"void lv_ddlist_open(lv_obj_t * ddlist, lv_anim_enable_t anim)",1.3,0.3,1.0,0.0,10,3,3,1,1,1,0,0,false
lvgl\src\lv_objx\lv_ddlist.c,503,"void lv_ddlist_close(lv_obj_t * ddlist, lv_anim_enable_t anim)",1.3,0.3,1.0,0.0,10,3,3,1,1,1,0,0,false
lvgl\src\lv_objx\lv_roller.c,208,"void lv_roller_set_selected(lv_obj_t * roller, uint16_t sel_opt, lv_anim_enable_t anim)",1.3,0.3,1.0,0.0,10,3,3,1,1,1,0,0,false
lvgl\src\lv_objx\lv_sw.c,133,"void lv_sw_on(lv_obj_t * sw, lv_anim_enable_t anim)",1.3,0.3,1.0,0.0,10,3,3,1,1,1,0,0,false
lvgl\src\lv_objx\lv_sw.c,150,"void lv_sw_off(lv_obj_t * sw, lv_anim_enable_t anim)",1.3,0.3,1.0,0.0,10,3,3,1,1,1,0,0,false
lvgl\src\lv_core\lv_obj.c,125,void lv_deinit(void),1.2727273,0.27272728,1.0,0.0,11,3,3,1,1,1,0,0,false
lvgl\src\lv_objx\lv_label.c,333,"void lv_label_set_long_mode(lv_obj_t * label, lv_label_long_mode_t long_mode)",1.2727273,0.27272728,1.0,0.0,22,6,6,1,1,1,0,0,false
lvgl\src\lv_objx\lv_list.c,69,"lv_obj_t * lv_list_create(lv_obj_t * par, const lv_obj_t * copy)",1.2727273,0.27272728,1.0,0.0,66,9,9,2,2,2,0,0,false
lvgl\src\lv_objx\lv_ddlist.c,665,"static lv_res_t lv_ddlist_signal(lv_obj_t * ddlist, lv_signal_t sign, void * param)",1.2674419,0.26744187,1.0,0.0,86,23,23,1,1,1,0,0,false
lvgl\src\lv_objx\lv_canvas.c,745,"void lv_canvas_draw_polygon(lv_obj_t * canvas, const lv_point_t * points, uint32_t point_cnt, const lv_style_t * style)",1.2647059,0.2647059,1.0,0.0,34,9,9,1,1,1,0,0,false
lvgl\src\lv_objx\lv_sw.c,56,"lv_obj_t * lv_sw_create(lv_obj_t * par, const lv_obj_t * copy)",1.2608695,0.26086956,1.0,0.0,46,6,6,2,2,1,0,0,false
lvgl\src\lv_objx\lv_canvas.c,803,"void lv_canvas_draw_arc(lv_obj_t * canvas, lv_coord_t x, lv_coord_t y, lv_coord_t r, int32_t start_angle, int32_t end_angle, const lv_style_t * style)",1.2571429,0.25714287,1.0,0.0,35,9,9,1,1,1,0,0,false
lvgl\src\lv_misc\lv_mem.c,240,"void * lv_mem_realloc(void * data_p, size_t new_size) #1",1.25,0.25,1.0,0.0,28,7,7,1,1,1,0,0,false
lvgl\src\lv_objx\lv_mbox.c,458,"static lv_res_t lv_mbox_signal(lv_obj_t * mbox, lv_signal_t sign, void * param)",1.2391305,0.23913044,1.0,0.0,46,11,11,1,1,1,0,0,false
lvgl\src\lv_core\lv_indev.c,837,static void indev_proc_release(lv_indev_proc_t * proc),1.235955,0.23595506,1.0,0.0,89,21,21,1,1,1,0,0,false
lvgl\src\lv_objx\lv_sw.c,168,"bool lv_sw_toggle(lv_obj_t * sw, lv_anim_enable_t anim)",1.2307693,0.23076923,1.0,0.0,13,3,3,1,1,1,0,0,false
lvgl\src\lv_objx\lv_canvas.c,481,"void lv_canvas_draw_rect(lv_obj_t * canvas, lv_coord_t x, lv_coord_t y, lv_coord_t w, lv_coord_t h, const lv_style_t * style)",1.225,0.225,1.0,0.0,40,9,9,1,1,1,0,0,false
lvgl\src\lv_draw\lv_draw_rect.c,79,"void lv_draw_rect(const lv_area_t * coords, const lv_area_t * mask, const lv_style_t * style, lv_opa_t opa_scale)",1.2173913,0.2173913,1.0,0.0,23,5,5,1,1,1,0,0,false
lvgl\src\lv_objx\lv_tileview.c,65,"lv_obj_t * lv_tileview_create(lv_obj_t * par, const lv_obj_t * copy)",1.2033899,0.20338982,1.0,0.0,59,6,6,2,2,1,0,0,false
lvgl\src\lv_objx\lv_page.c,416,"const lv_style_t * lv_page_get_style(const lv_obj_t * page, lv_page_style_t type)",1.1875,0.1875,1.0,0.0,16,3,3,1,1,1,0,0,false
lvgl\src\lv_objx\lv_ddlist.c,806,static lv_res_t release_handler(lv_obj_t * ddlist),1.1666666,0.16666667,1.0,0.0,54,9,9,1,1,1,0,0,false
lvgl\src\lv_objx\lv_roller.c,676,static void refr_height(lv_obj_t * roller),1.1666666,0.16666667,1.0,0.0,18,3,3,1,1,1,0,0,false
lvgl\src\lv_core\lv_group.c,63,lv_group_t * lv_group_create(void),1.1578947,0.15789473,1.0,0.0,19,3,3,1,1,1,0,0,false
lvgl\src\lv_objx\lv_canvas.c,661,"void lv_canvas_draw_line(lv_obj_t * canvas, const lv_point_t * points, uint32_t point_cnt, const lv_style_t * style)",1.15,0.15,1.0,0.0,60,9,9,1,1,1,0,0,false
lvgl\src\lv_objx\lv_page.c,275,"void lv_page_set_style(lv_obj_t * page, lv_page_style_t type, const lv_style_t * style)",1.15,0.15,1.0,0.0,20,3,3,1,1,1,0,0,false
lvgl\src\lv_objx\lv_ta.c,1420,"static lv_res_t lv_ta_signal(lv_obj_t * ta, lv_signal_t sign, void * param)",1.1456311,0.14563107,1.0,0.0,103,15,15,1,1,1,0,0,false
lvgl\src\lv_objx\lv_page.c,77,"lv_obj_t * lv_page_create(lv_obj_t * par, const lv_obj_t * copy)",1.1408451,0.14084508,1.0,0.0,71,10,10,1,1,1,0,0,false
lvgl\src\lv_core\lv_refr.c,494,"static void lv_refr_obj(lv_obj_t * obj, const lv_area_t * mask_ori_p)",1.1333333,0.13333334,1.0,0.0,45,6,6,1,1,1,0,0,false
lvgl\src\lv_objx\lv_bar.c,60,"lv_obj_t * lv_bar_create(lv_obj_t * par, const lv_obj_t * copy)",1.125,0.125,1.0,0.0,48,6,6,1,1,1,0,0,false
lvgl\src\lv_objx\lv_tabview.c,71,"lv_obj_t * lv_tabview_create(lv_obj_t * par, const lv_obj_t * copy)",1.117647,0.11764706,1.0,0.0,102,6,6,2,2,1,0,0,false
lvgl\src\lv_core\lv_obj.c,769,"void lv_obj_set_size(lv_obj_t * obj, lv_coord_t w, lv_coord_t h)",1.1071428,0.10714286,1.0,0.0,28,3,3,1,1,1,0,0,false
lvgl\src\lv_objx\lv_lmeter.c,317,"static bool lv_lmeter_design(lv_obj_t * lmeter, const lv_area_t * mask, lv_design_mode_t mode)",1.1,0.1,1.0,0.0,60,6,6,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_default.c,416,"lv_theme_t * lv_theme_default_init(uint16_t hue, lv_font_t * font)",1.097561,0.09756097,1.0,0.0,41,4,4,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_mono.c,461,"lv_theme_t * lv_theme_mono_init(uint16_t hue, lv_font_t * font)",1.0952381,0.0952381,1.0,0.0,42,4,4,1,1,1,0,0,false
lvgl\src\lv_objx\lv_slider.c,514,"static lv_res_t lv_slider_signal(lv_obj_t * slider, lv_signal_t sign, void * param)",1.0898876,0.08988764,1.0,0.0,89,8,8,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_nemo.c,863,"lv_theme_t * lv_theme_nemo_init(uint16_t hue, lv_font_t * font)",1.0869565,0.08695652,1.0,0.0,46,4,4,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_templ.c,407,"lv_theme_t * lv_theme_templ_init(uint16_t hue, lv_font_t * font)",1.0869565,0.08695652,1.0,0.0,46,4,4,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_alien.c,891,"lv_theme_t * lv_theme_alien_init(uint16_t hue, lv_font_t * font)",1.0851064,0.08510638,1.0,0.0,47,4,4,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_material.c,869,"lv_theme_t * lv_theme_material_init(uint16_t hue, lv_font_t * font)",1.0851064,0.08510638,1.0,0.0,47,4,4,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_night.c,780,"lv_theme_t * lv_theme_night_init(uint16_t hue, lv_font_t * font)",1.0851064,0.08510638,1.0,0.0,47,4,4,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_zen.c,835,"lv_theme_t * lv_theme_zen_init(uint16_t hue, lv_font_t * font)",1.0851064,0.08510638,1.0,0.0,47,4,4,1,1,1,0,0,false
lvgl\src\lv_objx\lv_mbox.c,67,"lv_obj_t * lv_mbox_create(lv_obj_t * par, const lv_obj_t * copy)",1.0714285,0.071428575,1.0,0.0,42,3,3,1,1,1,0,0,false
lvgl\src\lv_objx\lv_label.c,1105,"static lv_res_t lv_label_signal(lv_obj_t * label, lv_signal_t sign, void * param)",1.0666667,0.06666667,1.0,0.0,45,3,3,1,1,1,0,0,false
lvgl\src\lv_core\lv_obj.c,851,"void lv_obj_align(lv_obj_t * obj, const lv_obj_t * base, lv_align_t align, lv_coord_t x_mod, lv_coord_t y_mod)",1.0619469,0.061946902,1.0,0.0,113,7,7,1,1,1,0,0,false
lvgl\src\lv_core\lv_obj.c,1001,"void lv_obj_align_origo(lv_obj_t * obj, const lv_obj_t * base, lv_align_t align, lv_coord_t x_mod, lv_coord_t y_mod)",1.0608696,0.060869563,1.0,0.0,115,7,7,1,1,1,0,0,false
lvgl\src\lv_draw\lv_draw_img.c,79,"lv_color_t lv_img_buf_get_px_color(lv_img_dsc_t * dsc, lv_coord_t x, lv_coord_t y, const lv_style_t * style)",1.0526316,0.05263158,1.0,0.0,57,3,3,1,1,1,0,0,false
