"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\image\iio.h.xml,8,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\image\jpg.c.xml,615,2,9,1.0,0.0,,,,,,,,1,0,0,0,0,0,4,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\image\pcx.c.xml,516,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\image\png.c.xml,761,1,2,1.0,0,,,,,,,,0,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\image\tga.c.xml,827,1,9,1.0,0,,,,,,,,0,0,0,0,0,0,2,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\image\webp.c.xml,244,1,2,1.0,0,,,,,,,,0,0,0,0,0,0,2,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\main\generic_main.c.xml,13,1,5,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\memfile\allegro5\allegro_memfile.h.xml,54,6,11,1.5,0.8366600265340756,,,,,,,,1,0,0,0,0,0,10,3,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\memfile\memfile.c.xml,308,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\native_dialog\allegro5\allegro_native_dialog.h.xml,229,9,13,1.375,0.7440238091428449,,,,,,,,1,0,0,0,0,0,12,3,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\native_dialog\allegro5\internal\aintern_native_dialog.h.xml,170,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\native_dialog\dialog.c.xml,228,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\native_dialog\gtk_dialog.c.xml,86,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\native_dialog\gtk_dialog.h.xml,42,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\native_dialog\gtk_filesel.c.xml,270,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\native_dialog\gtk_menu.c.xml,628,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\native_dialog\gtk_msgbox.c.xml,198,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\native_dialog\gtk_textlog.c.xml,278,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\native_dialog\gtk_thread.c.xml,230,1,13,1.0,0.0,,,,,,,,4,0,0,0,0,0,3,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\native_dialog\gtk_xgtk.c.xml,628,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\native_dialog\gtk_xgtk.h.xml,14,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\native_dialog\menu.c.xml,1188,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\native_dialog\textlog.c.xml,230,1,3,1.0,0,,,,,,,,2,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\native_dialog\win_dialog.c.xml,1386,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\physfs\a5_physfs.c.xml,424,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\physfs\a5_physfs_dir.c.xml,482,2,3,1.0,0,,,,,,,,3,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\physfs\allegro5\allegro_physfs.h.xml,54,6,11,1.5,0.8366600265340756,,,,,,,,1,0,0,0,0,0,10,3,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\physfs\allegro_physfs_intern.h.xml,6,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\primitives\allegro5\allegro_primitives.h.xml,327,7,19,1.4285714285714286,0.7867957924694431,,,,,,,,10,0,0,0,0,0,2,3,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\primitives\allegro5\internal\aintern_prim.h.xml,114,1,2,1.0,0.0,,,,,,,,1,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\primitives\allegro5\internal\aintern_prim_directx.h.xml,54,1,2,1.0,0.0,,,,,,,,1,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\primitives\allegro5\internal\aintern_prim_opengl.h.xml,24,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\primitives\allegro5\internal\aintern_prim_soft.h.xml,22,1,2,1.0,0.0,,,,,,,,1,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\primitives\high_primitives.c.xml,1780,2,2,1.0,0.0,,,,,,,,2,0,0,0,0,0,0,1,,
