Name,LGSmell,SSSmell,ConstantsSmell,LOFCSmell,CUSmell,NOFC,MAXNOFC,LOFC,ProjectLOC,NOCU,Smelly
SIGSYS,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGPIPE,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGALRM,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGTERM,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGUSR1,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGUSR2,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGPWR,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGWINCH,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGURG,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGIO,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGPOLL,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGSTOP,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGTSTP,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGCONT,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGTTIN,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
