"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\doc\examples\vaapi_transcode.c.xml,430,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\doc\print_options.c.xml,178,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\fftools\cmdutils.c.xml,3931,16,389,1.05,0.223606797749979,,,,,,,,7,0,0,0,0,0,22,2,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\fftools\cmdutils.h.xml,341,2,5,1.0,0.0,,,,,,,,4,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\fftools\ffmpeg.c.xml,7996,17,233,1.0333333333333334,0.1825741858350553,,,,,,,,13,0,0,0,1,0,23,2,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\fftools\ffmpeg.h.xml,974,2,6,1.0,0.0,,,,,,,,1,1,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\fftools\ffmpeg_filter.c.xml,1872,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\fftools\ffmpeg_hw.c.xml,776,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\fftools\ffmpeg_opt.c.xml,6420,9,44,1.0,0.0,,,,,,,,1,5,0,0,0,0,5,1,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\fftools\ffmpeg_qsv.c.xml,142,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\fftools\ffmpeg_videotoolbox.c.xml,247,3,9,1.0,0.0,,,,,,,,1,0,0,0,0,0,4,1,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\fftools\ffplay.c.xml,6457,8,362,1.0,0.0,,,,,,,,4,3,0,0,0,0,25,1,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\fftools\ffprobe.c.xml,6194,7,61,1.1333333333333333,0.35186577527449825,,,,,,,,4,1,0,0,0,0,10,2,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\libavcodec\012v.c.xml,212,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\libavcodec\4xm.c.xml,1662,1,2,1.0,0,,,,,,,,2,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\libavcodec\8bps.c.xml,264,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\libavcodec\8svx.c.xml,272,2,26,1.0,0.0,,,,,,,,2,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\libavcodec\a64colors.h.xml,36,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\libavcodec\a64multienc.c.xml,624,2,24,1.0,0.0,,,,,,,,2,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\libavcodec\a64tables.h.xml,222,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\libavcodec\aac.h.xml,470,1,6,1.0,0.0,,,,,,,,1,2,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\libavcodec\aac_ac3_parser.c.xml,136,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\libavcodec\aac_ac3_parser.h.xml,66,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\libavcodec\aac_adtstoasc_bsf.c.xml,220,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
