File,AFSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFC_Dup,NOFC_NonDup,NOFL,NONEST,Smelly
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\obs-ffmpeg\obs-ffmpeg-mux.c,1.1520172,-0.09798271,1.25,0.0,694,17,21,5,2,4,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\pthread_barrierattr_setpshared.c,1.1470588,-0.3529412,1.5,0.0,34,6,10,3,2,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\pthread_condattr_setpshared.c,1.1470588,-0.3529412,1.5,0.0,34,6,10,3,2,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\pthread_mutexattr_setpshared.c,1.1470588,-0.3529412,1.5,0.0,34,6,10,3,2,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\win-capture\graphics-hook\vulkan-capture.c,1.1306158,-0.06938422,1.2,0.0,1153,16,20,6,3,5,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs\util\platform-windows.c,1.126451,-0.15926327,1.2857143,0.0,923,21,30,9,4,7,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\obs-libfdk\obs-libfdk.c,1.0923078,-0.30769232,1.2,0.2,260,16,23,6,5,5,1,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs\util\base.c,1.0918367,-0.40816328,1.5,0.0,98,10,18,6,3,4,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\obs-scripting\obs-scripting-python-import.c,1.0583334,-0.5416667,1.6,0.0,120,13,24,8,4,5,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs\obs-video-gpu-encode.c,1.0526316,-0.4473684,1.5,0.0,152,34,39,3,2,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\sem_post_multiple.c,1.0384616,-0.46153846,1.5,0.0,65,15,21,3,2,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\jansson\src\value.c,1.0350537,-0.1316129,1.0,0.16666667,775,17,20,6,6,6,1,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\vlc-video\vlc-video-source.c,0.99496853,-0.0050314465,1.0,0.0,795,4,4,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\obs-qsv11\obs-qsv11.c,0.99492383,-0.005076142,1.0,0.0,591,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\win-capture\graphics-hook\gl-capture.c,0.9945946,-0.0054054055,1.0,0.0,740,4,4,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs\obs-audio-controls.c,0.9942363,-0.0057636886,1.0,0.0,694,4,4,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs\util\config-file.c,0.9941606,-0.005839416,1.0,0.0,685,4,4,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\file-updater\file-updater\file-updater.c,0.99327356,-0.0067264573,1.0,0.0,446,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs\graphics\effect.c,0.99308753,-0.0069124424,1.0,0.0,434,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs-opengl\gl-windows.c,0.99170125,-0.008298756,1.0,0.0,482,4,4,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\jansson\src\dump.c,0.991404,-0.008595988,1.0,0.0,349,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs-opengl\gl-x11.c,0.9905437,-0.009456265,1.0,0.0,423,4,4,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\pthread_mutex_lock.c,0.9896373,-0.010362694,1.0,0.0,193,2,2,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\jansson\test\suites\api\test_pack.c,0.9879518,-0.012048192,1.0,0.0,249,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\win-capture\game-capture-file-init.c,0.984375,-0.015625,1.0,0.0,256,4,4,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\obs-outputs\librtmp\log.c,0.98170733,-0.018292682,1.0,0.0,164,3,3,1,1,1,0,true
